date,country,iso3,confirmed,deaths,death_pos,pos_test,test_wom,test_million_wom,population,idb,population_million,deaths_million
4/19/20,Uruguay,URY,528,10,.018939395,.039978798,13207,3802,3449299,1,3.4492991,2.8991396
4/20/20,Argentina,ARG,2941,136,.046242774,.085078686,34568,765,44494502,1,44.494503,3.0565574
4/20/20,Bolivia,BOL,564,33,.058510639,.15802746,3569,306,11353142,1,11.353142,2.9066844
4/20/20,Brazil,BRA,40743,2587,.063495569,.13956811,291922,1373,209469333,1,209.46933,12.350257
4/20/20,Chile,CHL,11375,139,.01221978,.095727399,118827,6216,18729160,1,18.72916,7.4215822
4/20/20,Colombia,COL,3977,189,.04752326,.063382529,62746,1233,49648685,1,49.648685,3.8067472
4/20/20,Dominican Republic,DOM,4964,235,.047340855,.29756624,16682,5329,10627165,1,10.627165,22.113142
4/20/20,Ecuador,ECU,10128,507,.05005924,.31208208,32453,1839,17084357,1,17.084356,29.676271
4/20/20,France,FRA,154188,20240,.13126832,.33254397,463662,7103,66977107,,66.977104,302.19281
4/20/20,Germany,DEU,147065,4862,.033060212,.085089482,1728357,20629,82905782,,82.905785,58.644882
4/20/20,Honduras,HND,477,46,.096436061,.18816568,2535,256,9587522,1,9.5875216,4.7979031
4/20/20,Italy,ITA,181228,24114,.13305891,.12963153,1398024,23122,60421760,,60.421761,399.09464
4/20/20,Japan,JPN,11258,275,.024427075,.096448921,116725,923,126529100,,126.5291,2.173413
4/20/20,Mexico,MEX,8772,712,.081167348,.17696187,49570,384,126190788,1,126.19079,5.6422501
4/20/20,Panama,PAN,4467,126,.028206849,.2339846,19091,4425,4176873,1,4.1768732,30.166105
4/20/20,Peru,PER,16325,445,.027258806,.11029585,148011,4489,31989256,1,31.989256,13.910921
4/20/20,Spain,ESP,200210,20852,.10415065,.21522634,930230,19896,46796540,,46.796539,445.5885
4/20/20,United Kingdom,GBR,130147,19049,.14636527,.25957808,501379,7386,66460344,,66.460342,286.62207
4/20/20,United States,USA,790264,44647,.056496311,.19627257,4026360,12164,326687501,,326.6875,136.66577
4/20/20,Uruguay,URY,535,10,.018691588,.039937295,13396,3856,3449299,1,3.4492991,2.8991396
4/21/20,Argentina,ARG,3031,147,.048498847,.082789324,36611,810,44494502,1,44.494503,3.3037789
4/21/20,Bolivia,BOL,598,34,.056856189,.16755393,3569,306,11353142,1,11.353142,2.9947658
4/21/20,Brazil,BRA,43079,2741,.063627288,.14757024,291922,1373,209469333,1,209.46933,13.085448
4/21/20,Chile,CHL,11700,147,.012564102,.095621824,122357,6401,18729160,1,18.72916,7.8487234
4/21/20,Colombia,COL,4149,196,.047240298,.063665241,65169,1281,49648685,1,49.648685,3.9477379
4/21/20,Dominican Republic,DOM,5044,245,.048572563,.29717788,16973,1565,10627165,1,10.627165,23.054127
4/21/20,Ecuador,ECU,10398,520,.050009616,.31141993,33389,1892,17084357,1,17.084356,30.437202
4/21/20,France,FRA,156921,20765,.13232774,.33843833,463662,7103,66977107,,66.977104,310.03131
4/21/20,Germany,DEU,148291,5033,.033940025,.085798822,1728357,20629,82905782,,82.905785,60.707466
4/21/20,Honduras,HND,494,46,.093117408,.1948718,2535,256,9587522,1,9.5875216,4.7979031
4/21/20,Italy,ITA,183957,24648,.13398783,.12685378,1450150,23985,60421760,,60.421761,407.9325
4/21/20,Japan,JPN,11641,303,.026028691,.093464471,124550,985,126529100,,126.5291,2.394706
4/21/20,Mexico,MEX,9501,857,.090201035,.19166835,49570,384,126190788,1,126.19079,6.7913041
4/21/20,Panama,PAN,4658,136,.02919708,.22185178,20996,4866,4176873,1,4.1768732,32.560242
4/21/20,Peru,PER,17837,484,.027134608,.11454239,155724,4723,31989256,1,31.989256,15.13008
4/21/20,Spain,ESP,204178,21282,.10423258,.21949196,930230,19896,46796540,,46.796539,454.77722
4/21/20,United Kingdom,GBR,134907,20273,.15027389,.25200152,535342,7886,66460344,,66.460342,305.03906
4/21/20,United States,USA,816302,47195,.057815611,.19494282,4187392,12651,326687501,,326.6875,144.46527
4/21/20,Uruguay,URY,543,12,.022099448,.039000217,13923,4008,3449299,1,3.4492991,3.4789677
4/21/20,Venezuela,VEN,285,10,.03508772,.00082076743,347236,12211,28870195,1,28.870195,.34637797
4/22/20,Argentina,ARG,3144,152,.048346058,.080146834,39228,868,44494502,1,44.494503,3.4161522
4/22/20,Bolivia,BOL,609,37,.060755335,.13778281,4420,379,11353142,1,11.353142,3.2590098
4/22/20,Brazil,BRA,45757,2906,.063509412,.15674393,291922,1373,209469333,1,209.46933,13.873153
4/22/20,Chile,CHL,12164,160,.013153568,.094498225,128722,6734,18729160,1,18.72916,8.5428286
4/22/20,Colombia,COL,4356,206,.047291093,.060923077,71500,1405,49648685,1,49.648685,4.1491532
4/22/20,Dominican Republic,DOM,5300,260,.049056605,.29023603,18261,1683,10627165,1,10.627165,24.465603
4/22/20,Ecuador,ECU,10850,537,.049493089,.32495731,33389,1892,17084357,1,17.084356,31.432264
4/22/20,France,FRA,154715,21309,.13773067,.33368057,463662,7103,66977107,,66.977104,318.1535
4/22/20,Germany,DEU,150648,5279,.035041951,.072683096,2072669,24738,82905782,,82.905785,63.67469
4/22/20,Honduras,HND,510,46,.090196081,.20118344,2535,256,9587522,1,9.5875216,4.7979031
4/22/20,Italy,ITA,187327,25085,.13391022,.1237911,1513251,25028,60421760,,60.421761,415.16501
4/22/20,Japan,JPN,12037,323,.026833929,.092176095,130587,1033,126529100,,126.5291,2.5527725
4/22/20,Mexico,MEX,10544,970,.091995448,.21270929,49570,384,126190788,1,126.19079,7.6867733
4/22/20,Panama,PAN,4821,141,.029247044,.22011688,21902,5076,4176873,1,4.1768732,33.757309
4/22/20,Peru,PER,19250,530,.027532468,.11296948,170400,5168,31989256,1,31.989256,16.568062
4/22/20,Spain,ESP,208389,21717,.10421375,.2240188,930230,19896,46796540,,46.796539,464.07278
4/22/20,United Kingdom,GBR,140397,21120,.15043056,.25073802,559935,8248,66460344,,66.460342,317.78351
4/22/20,United States,USA,845599,49629,.058690939,.19549876,4325342,13067,326687501,,326.6875,151.91582
4/22/20,Uruguay,URY,549,12,.021857923,.037778694,14532,4183,3449299,1,3.4492991,3.4789677
4/22/20,Venezuela,VEN,288,10,.034722224,.00082940707,347236,12211,28870195,1,28.870195,.34637797
4/23/20,Argentina,ARG,3435,165,.048034936,.082204565,41786,925,44494502,1,44.494503,3.7083232
4/23/20,Bahamas,BHS,72,11,.15277778,,,,385640,1,.38564,28.524012
4/23/20,Bolivia,BOL,703,43,.061166428,.15904978,4420,379,11353142,1,11.353142,3.7874978
4/23/20,Brazil,BRA,50036,3331,.06657207,.17140195,291922,1373,209469333,1,209.46933,15.902089
4/23/20,Chile,CHL,12680,168,.013249211,.093823761,135147,7070,18729160,1,18.72916,8.9699697
4/23/20,Colombia,COL,4561,215,.047138784,.06379021,71500,1405,49648685,1,49.648685,4.3304267
4/23/20,Dominican Republic,DOM,5543,265,.047808047,.30354306,18261,1683,10627165,1,10.627165,24.936096
4/23/20,Ecuador,ECU,11183,560,.050076008,.32098162,34840,1975,17084357,1,17.084356,32.778526
4/23/20,France,FRA,157026,21825,.13898972,.3386648,463662,7103,66977107,,66.977104,325.85764
4/23/20,Germany,DEU,153129,5575,.036407214,.073880106,2072669,24738,82905782,,82.905785,67.245003
4/23/20,Guatemala,GTM,384,11,.028645834,.053333335,7200,402,17247807,1,17.247807,.63776225
4/23/20,Honduras,HND,519,47,.090558767,.20473373,2535,256,9587522,1,9.5875216,4.9022055
4/23/20,Italy,ITA,189973,25549,.13448754,.120243,1579909,26131,60421760,,60.421761,422.84436
4/23/20,Japan,JPN,12469,351,.028149812,.091695286,135983,1075,126529100,,126.5291,2.7740655
4/23/20,Mexico,MEX,11633,1069,.091893747,.23467824,49570,384,126190788,1,126.19079,8.4713001
4/23/20,Panama,PAN,5166,146,.028261712,.22755705,22702,5261,4176873,1,4.1768732,34.954376
4/23/20,Peru,PER,20914,572,.0273501,.1129034,185238,5618,31989256,1,31.989256,17.881004
4/23/20,Spain,ESP,213024,22157,.10401175,.22900143,930230,19896,46796540,,46.796539,473.47519
4/23/20,United Kingdom,GBR,145540,21802,.14980075,.24942759,583496,8595,66460344,,66.460342,328.04526
4/23/20,United States,USA,879030,52101,.059271015,.18715891,4696704,14189,326687501,,326.6875,159.48268
4/23/20,Uruguay,URY,557,12,.021543985,.038329203,14532,4183,3449299,1,3.4492991,3.4789677
4/23/20,Venezuela,VEN,311,10,.03215434,.00089564448,347236,12211,28870195,1,28.870195,.34637797
4/24/20,Argentina,ARG,3607,176,.048794013,.080776639,44654,988,44494502,1,44.494503,3.9555447
4/24/20,Bahamas,BHS,73,11,.15068494,,,,385640,1,.38564,28.524012
4/24/20,Bolivia,BOL,807,44,.054522924,.16156156,4995,428,11353142,1,11.353142,3.8755791
4/24/20,Brazil,BRA,54043,3704,.068538018,.18512821,291922,1373,209469333,1,209.46933,17.682779
4/24/20,Chile,CHL,13174,174,.013207833,.092600532,142267,7442,18729160,1,18.72916,9.2903261
4/24/20,Colombia,COL,4881,225,.046097111,.062514409,78078,1534,49648685,1,49.648685,4.5318422
4/24/20,Dominican Republic,DOM,5749,267,.046442859,.31482396,18261,1683,10627165,1,10.627165,25.124292
4/24/20,Ecuador,ECU,22719,576,.025353229,.40201369,56513,3203,17084357,1,17.084356,33.715054
4/24/20,France,FRA,158636,22214,.14003126,.34213716,463662,7103,66977107,,66.977104,331.66559
4/24/20,Germany,DEU,154999,5760,.037161529,.074782319,2072669,24738,82905782,,82.905785,69.476456
4/24/20,Guatemala,GTM,430,11,.025581395,.059722222,7200,402,17247807,1,17.247807,.63776225
4/24/20,Honduras,HND,591,55,.093062609,.19021565,3107,314,9587522,1,9.5875216,5.7366233
4/24/20,Italy,ITA,192994,25969,.13455859,.11751045,1642356,27164,60421760,,60.421761,429.7955
4/24/20,Japan,JPN,12854,360,.028006846,.090776838,141600,1120,126529100,,126.5291,2.8451953
4/24/20,Mexico,MEX,12872,1221,.094857052,.25093085,51297,398,126190788,1,126.19079,9.6758251
4/24/20,Panama,PAN,5338,154,.028849756,.22682077,23534,5454,4176873,1,4.1768732,36.869686
4/24/20,Peru,PER,21648,634,.02928677,.10914095,198349,6016,31989256,1,31.989256,19.819155
4/24/20,Spain,ESP,202990,22524,.11096113,.21821485,930230,19896,46796540,,46.796539,481.31766
4/24/20,United Kingdom,GBR,150513,22812,.15156166,.24592382,612031,9016,66460344,,66.460342,343.24228
4/24/20,United States,USA,912596,54255,.059451278,.18195143,5015602,15153,326687501,,326.6875,166.07614
4/24/20,Uruguay,URY,563,12,.021314388,.035556398,15834,4558,3449299,1,3.4492991,3.4789677
4/24/20,Venezuela,VEN,318,10,.031446543,.00080685061,394125,13860,28870195,1,28.870195,.34637797
4/25/20,Argentina,ARG,3780,185,.048941799,.079736739,47406,1049,44494502,1,44.494503,4.1578169
4/25/20,Bahamas,BHS,78,11,.14102565,,,,385640,1,.38564,28.524012
4/25/20,Bolivia,BOL,866,46,.053117782,.17337337,4995,428,11353142,1,11.353142,4.0517421
4/25/20,Brazil,BRA,59324,4057,.068387166,.20321867,291922,1373,209469333,1,209.46933,19.36799
4/25/20,Chile,CHL,14537,181,.012450987,.09742514,149212,7806,18729160,1,18.72916,9.6640749
4/25/20,Colombia,COL,5142,233,.045313109,.065857217,78078,1534,49648685,1,49.648685,4.6929741
4/25/20,Dominican Republic,DOM,5926,273,.046068173,.2784251,21284,1962,10627165,1,10.627165,25.688883
4/25/20,Ecuador,ECU,22719,576,.025353229,.40201369,56513,3203,17084357,1,17.084356,33.715054
4/25/20,France,FRA,160292,22583,.14088663,.34570873,463662,7103,66977107,,66.977104,337.17493
4/25/20,Germany,DEU,156513,5877,.037549596,.075512782,2072669,24738,82905782,,82.905785,70.887695
4/25/20,Guatemala,GTM,473,13,.027484143,.065694444,7200,402,17247807,1,17.247807,.75371903
4/25/20,Honduras,HND,627,59,.094098881,.18137114,3457,349,9587522,1,9.5875216,6.1538324
4/25/20,Italy,ITA,195351,26384,.13505946,.11439133,1707743,28245,60421760,,60.421761,436.66388
4/25/20,Japan,JPN,13186,379,.028742606,.089424498,147454,1166,126529100,,126.5291,2.9953585
4/25/20,Mexico,MEX,13842,1305,.094278283,.26984033,51297,398,126190788,1,126.19079,10.341484
4/25/20,Panama,PAN,5538,159,.028710727,.22786373,24304,5633,4176873,1,4.1768732,38.066753
4/25/20,Peru,PER,25331,700,.027634123,.1160934,218195,6618,31989256,1,31.989256,21.882347
4/25/20,Spain,ESP,205905,22902,.11122605,.22134848,930230,19896,46796540,,46.796539,489.39517
4/25/20,United Kingdom,GBR,154261,23627,.15316249,.24073491,640792,9439,66460344,,66.460342,355.50525
4/25/20,United States,USA,944397,55953,.05924733,.17888892,5279237,15949,326687501,,326.6875,171.27377
4/25/20,Uruguay,URY,596,14,.023489933,.037640519,15834,4558,3449299,1,3.4492991,4.0587955
4/25/20,Venezuela,VEN,323,10,.030959751,.00076252618,423592,14896,28870195,1,28.870195,.34637797
4/26/20,Argentina,ARG,3892,192,.049331963,.077988178,49905,1104,44494502,1,44.494503,4.3151398
4/26/20,Bahamas,BHS,80,11,.1375,,,,385640,1,.38564,28.524012
4/26/20,Bolivia,BOL,950,50,.052631579,.1901902,4995,428,11353142,1,11.353142,4.404067
4/26/20,Brazil,BRA,63100,4286,.067923933,.21615364,291922,1373,209469333,1,209.46933,20.461229
4/26/20,Chile,CHL,15010,189,.012591606,.096233368,155975,8159,18729160,1,18.72916,10.091216
4/26/20,Colombia,COL,5379,244,.04536159,.061686486,87199,1714,49648685,1,49.648685,4.9145308
4/26/20,Dominican Republic,DOM,6135,278,.045313772,.27269089,22498,2074,10627165,1,10.627165,26.159376
4/26/20,Ecuador,ECU,22719,576,.025353229,.40201369,56513,3203,17084357,1,17.084356,33.715054
4/26/20,France,FRA,160847,22825,.14190504,.34690571,463662,7103,66977107,,66.977104,340.78809
4/26/20,Germany,DEU,157770,5976,.037877925,.076119244,2072669,24738,82905782,,82.905785,72.081825
4/26/20,Guatemala,GTM,500,15,.029999999,.069444448,7200,402,17247807,1,17.247807,.86967582
4/26/20,Honduras,HND,627,59,.094098881,.18137114,3457,349,9587522,1,9.5875216,6.1538324
4/26/20,Italy,ITA,197675,26644,.1347869,.11246493,1757659,29071,60421760,,60.421761,440.96695
4/26/20,Japan,JPN,13405,395,.029466618,.089921787,149074,1179,126529100,,126.5291,3.1218116
4/26/20,Mexico,MEX,14677,1351,.092048787,.22407633,65500,508,126190788,1,126.19079,10.706011
4/26/20,Panama,PAN,5779,165,.028551653,.22751969,25400,5887,4176873,1,4.1768732,39.503235
4/26/20,Peru,PER,27517,728,.026456373,.11822709,232747,7059,31989256,1,31.989256,22.757641
4/26/20,Spain,ESP,207634,23190,.11168691,.17309353,1199548,25656,46796540,,46.796539,495.54947
4/26/20,United Kingdom,GBR,157729,23991,.15210266,.23546913,669850,9867,66460344,,66.460342,360.98218
4/26/20,United States,USA,971497,57282,.05896261,.17758951,5470464,16527,326687501,,326.6875,175.34187
4/26/20,Uruguay,URY,606,15,.024752475,.036736179,16496,4749,3449299,1,3.4492991,4.3487096
4/26/20,Venezuela,VEN,325,10,.030769231,.00076724775,423592,14896,28870195,1,28.870195,.34637797
4/27/20,Argentina,ARG,4003,197,.049213089,.080212407,49905,1104,44494502,1,44.494503,4.4275131
4/27/20,Bahamas,BHS,80,11,.1375,,,,385640,1,.38564,28.524012
4/27/20,Bolivia,BOL,1014,53,.052268244,.1750993,5791,496,11353142,1,11.353142,4.6683111
4/27/20,Brazil,BRA,67446,4603,.068247192,.23104116,291922,1373,209469333,1,209.46933,21.974577
4/27/20,Chile,CHL,15492,198,.01278079,.096083358,161235,8434,18729160,1,18.72916,10.57175
4/27/20,Colombia,COL,5597,253,.045202788,.061573833,90899,1786,49648685,1,49.648685,5.0958047
4/27/20,Dominican Republic,DOM,6293,282,.044811696,.27971375,22498,2074,10627165,1,10.627165,26.53577
4/27/20,Ecuador,ECU,23240,663,.0285284,.37770808,61529,3487,17084357,1,17.084356,38.807434
4/27/20,France,FRA,164589,23262,.14133386,.35497627,463662,7103,66977107,,66.977104,347.31271
4/27/20,Germany,DEU,158758,6126,.03858703,.076595925,2072669,24738,82905782,,82.905785,73.891106
4/27/20,Guatemala,GTM,530,15,.028301887,.07361111,7200,402,17247807,1,17.247807,.86967582
4/27/20,Honduras,HND,661,61,.092284419,.18144387,3643,368,9587522,1,9.5875216,6.3624368
4/27/20,Italy,ITA,199414,26977,.13528137,.11142551,1789662,29600,60421760,,60.421761,446.47821
4/27/20,Japan,JPN,13576,417,.030715968,.09009105,150692,1191,126529100,,126.5291,3.2956846
4/27/20,Mexico,MEX,15529,1434,.09234336,.22960006,67635,525,126190788,1,126.19079,11.363746
4/27/20,Panama,PAN,6021,167,.027736256,.22599655,26642,6175,4176873,1,4.1768732,39.982059
4/27/20,Peru,PER,28699,782,.027248336,.1197973,239563,7266,31989256,1,31.989256,24.445707
4/27/20,Spain,ESP,209465,23521,.11229084,.15567124,1345560,28779,46796540,,46.796539,502.62265
4/27/20,United Kingdom,GBR,162431,24311,.14966971,.22562681,719910,10605,66460344,,66.460342,365.79709
4/27/20,United States,USA,994670,58748,.059062805,.17459761,5696928,17211,326687501,,326.6875,179.82935
4/27/20,Uruguay,URY,620,15,.024193548,.03633593,17063,4912,3449299,1,3.4492991,4.3487096
4/27/20,Venezuela,VEN,329,10,.030395137,.00074608927,440966,15507,28870195,1,28.870195,.34637797
4/28/20,Argentina,ARG,4127,207,.050157499,.076996267,53600,1186,44494502,1,44.494503,4.6522603
4/28/20,Bahamas,BHS,80,11,.1375,,,,385640,1,.38564,28.524012
4/28/20,Bolivia,BOL,1053,55,.052231718,.18183388,5791,496,11353142,1,11.353142,4.8444738
4/28/20,Brazil,BRA,73235,5083,.069406703,.21568125,339552,1597,209469333,1,209.46933,24.266083
4/28/20,Chile,CHL,16044,207,.01290202,.09655463,166165,8692,18729160,1,18.72916,11.052284
4/28/20,Colombia,COL,5949,269,.045217685,.065446265,90899,1786,49648685,1,49.648685,5.4180689
4/28/20,Dominican Republic,DOM,6416,286,.04457606,.26756746,23979,2210,10627165,1,10.627165,26.912163
4/28/20,Ecuador,ECU,24258,871,.035905682,.3942531,61529,3487,17084357,1,17.084356,50.982311
4/28/20,France,FRA,167605,23629,.14098029,.36148098,463662,7103,66977107,,66.977104,352.79221
4/28/20,Germany,DEU,159912,6314,.039484218,.077152692,2072669,24738,82905782,,82.905785,76.158737
4/28/20,Guatemala,GTM,530,15,.028301887,.07361111,7200,402,17247807,1,17.247807,.86967582
4/28/20,Honduras,HND,702,64,.091168091,.19269833,3643,368,9587522,1,9.5875216,6.6753435
4/28/20,Italy,ITA,201505,27359,.1357733,.10910244,1846934,30547,60421760,,60.421761,452.80045
4/28/20,Japan,JPN,13860,436,.031457432,.086330399,160546,1269,126529100,,126.5291,3.4458477
4/28/20,Mexico,MEX,16752,1569,.093660459,.23560187,71103,551,126190788,1,126.19079,12.433554
4/28/20,Panama,PAN,6021,167,.027736256,.21631818,27834,6451,4176873,1,4.1768732,39.982059
4/28/20,Peru,PER,31190,854,.027380571,.11654934,267612,8116,31989256,1,31.989256,26.696463
4/28/20,Spain,ESP,210773,23822,.11302207,.15664333,1345560,28779,46796540,,46.796539,509.05475
4/28/20,United Kingdom,GBR,167152,25280,.15123959,.21896103,763387,11245,66460344,,66.460342,380.37723
4/28/20,United States,USA,1019344,60989,.059831616,.17219093,5919847,17885,326687501,,326.6875,186.68912
4/28/20,Uruguay,URY,625,15,.024,.035704084,17505,5039,3449299,1,3.4492991,4.3487096
4/28/20,Venezuela,VEN,329,10,.030395137,.00074608927,440966,15507,28870195,1,28.870195,.34637797
4/29/20,Argentina,ARG,4285,214,.049941655,.076438688,56058,1240,44494502,1,44.494503,4.8095827
4/29/20,Bahamas,BHS,80,11,.1375,,,,385640,1,.38564,28.524012
4/29/20,Bolivia,BOL,1110,59,.053153154,.19167674,5791,496,11353142,1,11.353142,5.1967993
4/29/20,Brazil,BRA,79685,5513,.069184914,.23467687,339552,1597,209469333,1,209.46933,26.31889
4/29/20,Chile,CHL,16564,216,.013040328,.095956989,172619,9030,18729160,1,18.72916,11.532818
4/29/20,Colombia,COL,6207,278,.044788141,.065278433,95085,1869,49648685,1,49.648685,5.5993428
4/29/20,Dominican Republic,DOM,6652,293,.044046905,.26222011,25368,2339,10627165,1,10.627165,27.570852
4/29/20,Ecuador,ECU,24675,883,.035785209,.40103042,61529,3487,17084357,1,17.084356,51.684711
4/29/20,France,FRA,165093,24056,.14571181,.35606325,463662,7103,66977107,,66.977104,359.16751
4/29/20,Germany,DEU,161539,6467,.040033676,.06342195,2547052,30400,82905782,,82.905785,78.004204
4/29/20,Guatemala,GTM,557,16,.028725315,.077361114,7200,402,17247807,1,17.247807,.92765421
4/29/20,Honduras,HND,738,66,.089430891,.20258029,3643,368,9587522,1,9.5875216,6.8839478
4/29/20,Italy,ITA,203591,27682,.13596869,.1065497,1910761,31603,60421760,,60.421761,458.14621
4/29/20,Japan,JPN,14076,454,.032253481,.085696019,164255,1299,126529100,,126.5291,3.5881073
4/29/20,Mexico,MEX,17799,1732,.097308837,.23114084,77005,597,126190788,1,126.19079,13.725249
4/29/20,Panama,PAN,6378,178,.027908435,.22149679,28795,6674,4176873,1,4.1768732,42.615608
4/29/20,Peru,PER,33931,943,.027791696,.11453038,296262,8985,31989256,1,31.989256,29.478647
4/29/20,Spain,ESP,212917,24275,.11401156,.15052702,1414477,30253,46796540,,46.796539,518.73492
4/29/20,United Kingdom,GBR,172587,26049,.15093258,.21084762,818539,12058,66460344,,66.460342,391.94803
4/29/20,United States,USA,1047189,63510,.060648076,.17055443,6139911,18549,326687501,,326.6875,194.40598
4/29/20,Uruguay,URY,630,15,.023809524,.034729879,18140,5222,3449299,1,3.4492991,4.3487096
4/29/20,Venezuela,VEN,331,10,.03021148,.00072154636,458737,16132,28870195,1,28.870195,.34637797
4/30/20,Argentina,ARG,4428,218,.049232159,.075453691,58685,1298,44494502,1,44.494503,4.8994818
