Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,Population total,population_million,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020,7/15/2020,7/16/2020,7/17/2020,7/18/2020,7/19/2020,7/20/2020,7/21/2020,7/22/2020,7/23/2020
Botswana,BWA,Africa,Sub-Saharan Africa,Southern Africa,.,.,.,Africa,https://www.countryflags.io/bw/flat/64.png,2254126,2.254126072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0443630926,.0443630926,.0443630926,.0443630926,.0443630926,.0443630926,.0443630926,.0443630926,.0443630926,.0443630926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bhutan,BTN,Asia,Southern Asia,,.,.,.,Asia,https://www.countryflags.io/bt/flat/64.png,754394,.7543939948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunei,BRN,Asia,South-eastern Asia,,.,.,.,Asia,https://www.countryflags.io/bn/flat/64.png,428962,.4289619923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2331208885,.2331208885,.2331208885,.2331208885,.2331208885,.2331208885,.2331208885,.2331208885,.2331208885,.2331208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2331208885,.2331208885,.2331208885,.2331208885,.2331208885,.2331208885,.2331208885,.2331208885,.2331208885,.2331208885,0,0,0,0,0,0,0,0,0,0,.2331208885,.2331208885,.2331208885,.2331208885,.2331208885,.2331208885,.2331208885,.2331208885,.2331208885,.2331208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbados,BRB,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/bb/flat/64.png,286641,.2866410017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3488684297,.6977368593,1.046605349,1.046605349,1.046605349,1.395473719,1.395473719,1.395473719,1.395473719,1.395473719,1.395473719,1.046605349,.6977368593,.6977368593,.6977368593,.3488684297,.3488684297,.3488684297,.6977368593,.6977368593,.3488684297,.3488684297,.3488684297,.3488684297,.6977368593,.6977368593,.6977368593,.6977368593,.3488684297,.3488684297,.3488684297,.3488684297,.3488684297,.3488684297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,BRA,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/br/flat/64.png,209469333,209.4693298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0004773969,.0014321905,.0028643811,.0052513652,.0071609528,.0119349211,.016231494,.0219602548,.0281664152,.0367595591,.0434431136,.0515588596,.0620615929,.070654735,.0887958184,.1026403233,.1384450942,.1494252235,.1842751801,.1952553093,.2253313214,.2745032012,.3260620534,.3776209056,.4086517096,.422018826,.4291797876,.462597549,.5189303756,.5967460871,.6492597461,.6946124434,.7328041792,.7218240499,.730417192,.7719507217,.8034589291,.9562259316,1.036906004,1.108038068,1.127611399,1.175351024,1.302816033,1.456537843,1.632219911,1.752523899,1.840364933,1.775916338,1.748704672,1.852777243,2.053761244,2.189819336,2.355476141,2.455251932,2.442839622,2.502037048,2.721162081,2.954609156,3.166095972,3.353235483,3.377105474,3.307405472,3.263484955,3.497886896,3.693142176,4.007269382,4.099406719,4.188202858,4.137598515,4.063124657,4.224962234,4.525722027,4.726706505,4.723842144,4.762033463,4.424036503,4.243580818,4.385367393,4.717635632,5.035582066,5.019350529,4.932464123,4.631227016,4.418785095,4.569642544,4.94869566,5.242772102,5.074251175,4.856081009,4.445042133,4.264585972,4.445042133,4.800225258,5.067090034,5.035582066,4.915277958,4.617382526,4.508058548,4.738163948,5.011712074,5.257094383,5.117694378,5.041310787,4.713816643,4.468434811,4.591602802,4.793541908,5.06661272,5.026511669,4.981636047,4.724319458,4.547682285,4.616905212,4.937238216,5.189303875,5.157795429,5.173549652,4.877086163,4.611176491,4.710952282,5.012189388,5.347321987,5.303879261,5.159705162,4.919097424,4.641252041,4.782561779,5.094301701
Bolivia,BOL,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/bo/flat/64.png,11353142,11.35314178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0088081341,.0352325365,.0528488085,.0616569407,.070465073,.079273209,.088081345,.088081345,.0968894809,.1233138815,.1233138815,.1233138815,.1145057455,.1145057455,.140930146,.158546418,.158546418,.158546418,.158546418,.149738282,.140930146,.1233138815,.1233138815,.1233138815,.1145057455,.140930146,.140930146,.158546418,.1849708259,.1937789619,.2113952339,.2378196269,.2554359138,.281860292,.2994765639,.2906684279,.3347091079,.3523253798,.3611335158,.4315986037,.4492148459,.4844473898,.4932555258,.4932555258,.5020636916,.5813368559,.6165693998,.6870344877,.6518019438,.5901449919,.5989531279,.6606100798,.7134588957,.8191565275,.8984296918,.8631972075,.8631972075,.8543890715,.9600866437,.9777029157,1.048168063,.9777029157,.9777029157,.8631972075,.9953191876,1.197906256,1.32122016,1.356452703,1.347644567,1.532615423,1.514999151,1.541423559,1.559039831,1.752818823,1.673545599,1.611888647,1.629504919,1.726394415,1.80566752,1.80566752,1.884940743,1.955405831,2.008254766,2.008254766,2.113952398,2.298923016,2.298923016,2.33415556,2.475085735,2.422236919,2.563167095,2.792178631,3.135695934,3.373515606,3.769881487,3.972468615,4.175055981,4.421683311,4.589037895,4.774008751,4.932555199,4.958979607,4.994212151,5.099909782,4.870898247,4.721159935,4.809241295,4.580229759,4.474532127,4.474532127,4.571421623,4.659502983,4.518572807,4.544997215,4.571421623,4.589037895
Belize,BLZ,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/bz/flat/64.png,383071,.3830710053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2610481977,.2610481977,.2610481977,.2610481977,.5220963955,.5220963955,.5220963955,.5220963955,.5220963955,.5220963955,.2610481977,.2610481977,.2610481977,.2610481977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belarus,BLR,Europe,Eastern Europe,,.,.,.,Europe,https://www.countryflags.io/by/flat/64.png,9483499,9.483498573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0105446316,.0210892633,.0421785265,.0421785265,.0527231582,.084357053,.1370802075,.1370802075,.1370802075,.1687141061,.1898033768,.2214372605,.2319819033,.263615787,.2952497005,.2952497005,.2847050428,.3057943285,.3374282122,.3268835843,.3374282122,.3374282122,.3374282122,.3268835843,.3163389564,.3268835843,.3374282122,.3479728401,.358517468,.3901513815,.4006960094,.4006960094,.4112406373,.4112406373,.4217852652,.4217852652,.4217852652,.4323298931,.442874521,.442874521,.442874521,.442874521,.4745084345,.4955976903,.5061423182,.516686976,.5061423182,.516686976,.5272315741,.516686976,.5061423182,.5272315741,.5061423182,.5061423182,.5061423182,.5061423182,.5061423182,.516686976,.5061423182,.516686976,.5272315741,.5272315741,.5272315741,.516686976,.516686976,.516686976,.5377762318,.516686976,.5272315741,.5483208299,.5588654876,.5588654876,.5588654876,.5799547434,.5799547434,.5799547434,.5588654876,.5799547434,.5799547434,.5799547434,.5799547434,.5799547434,.5588654876,.5588654876,.5694100857,.5694100857,.5799547434,.5799547434,.5588654876,.5483208299,.5272315741,.516686976,.5483208299,.5694100857,.5799547434,.5904994011,.5904994011,.5904994011,.622133255,.6326779127,.6537671685,.6537671685,.6432225108,.622133255,.5904994011,.5904994011,.6010439992,.5904994011,.5799547434,.5483208299,.5272315741,.516686976,.5061423182,.516686976
Bosnia and Herzegovina,BIH,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/ba/flat/64.png,3323929,3.323929071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0300848782,.0300848782,.0300848782,.0902546346,.0902546346,.0902546346,.1203395128,.150424391,.1805092692,.3008487821,.3610185385,.3610185385,.4512731731,.4211882949,.5415278077,.6016975641,.7521219254,.8423765898,.8423765898,.7521219254,.6919521689,.722037077,.6919521689,.6618673205,.5716126561,.5415278077,.4211882949,.3911034167,.3911034167,.3911034167,.3911034167,.4211882949,.4211882949,.4512731731,.4512731731,.4813580513,.4813580513,.4211882949,.4813580513,.5114428997,.6016975641,.5716126561,.5716126561,.6919521689,.6919521689,.6618673205,.8122916818,.9025463462,1.052970767,1.113140464,1.143225312,1.293649793,1.353819489,1.293649793,1.323734641,1.474159002,1.293649793,1.293649793,1.052970767,.9627161026,.8724614382,.8122916818,.722037077,.6317824125,.6618673205,.5415278077,.6016975641,.5415278077,.6016975641,.5716126561,.5114428997,.3911034167,.3911034167,.4813580513,.3911034167,.3911034167,.3008487821,.2406790257,.1805092692,.2105941474,.2105941474,.2406790257,.2105941474,.1805092692,.1805092692,.1203395128,.1805092692,.2707639039,.2707639039,.2406790257,.2707639039,.2406790257,.2406790257,.2406790257,.2707639039,.3008487821,.3008487821,.3008487821,.3008487821,.3008487821,.4512731731,.5114428997,.5716126561,.5415278077,.5716126561,.5415278077,.4813580513,.6317824125,.8724614382,.9326311946,.9025463462,.9025463462,.9326311946,.9627161026,1.052970767,1.052970767,1.323734641,1.233479977,1.143225312,1.113140464,1.052970767,1.17331028,1.353819489,1.413989305
Bahamas,BHS,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/bs/flat/64.png,385640,.3856399953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2593092024,.2593092024,.2593092024,1.03723681,1.03723681,1.296545982,1.555855274,1.815164447,2.074473619,2.074473619,1.815164447,1.815164447,1.815164447,1.03723681,1.03723681,.7779276371,.7779276371,.5186184049,.2593092024,.2593092024,.2593092024,.2593092024,.7779276371,.7779276371,.7779276371,.7779276371,.5186184049,.5186184049,.5186184049,.5186184049,.5186184049,.5186184049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahrain,BHR,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/bh/flat/64.png,1569439,1.569439054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.06371703,.06371703,.06371703,.06371703,.06371703,.06371703,.12743406,.12743406,.1911510974,.25486812,.1911510974,.1911510974,.1911510974,.1911510974,.1911510974,.1911510974,.12743406,.12743406,.06371703,0,0,0,.06371703,.06371703,.06371703,.12743406,.12743406,.12743406,.12743406,.1911510974,.1911510974,.1911510974,.12743406,.12743406,.12743406,.06371703,.06371703,.06371703,.12743406,.06371703,.06371703,.06371703,.06371703,.06371703,.06371703,.06371703,.06371703,.06371703,0,0,0,0,0,0,0,0,0,.06371703,.12743406,.12743406,.25486812,.25486812,.25486812,.25486812,.25486812,.25486812,.25486812,.1911510974,.1911510974,.25486812,.12743406,.12743406,.1911510974,.1911510974,.1911510974,.3185851574,.4460192323,.4460192323,.3823021948,.3823021948,.4460192323,.5097362399,.5734533072,.700887382,.7646043897,.7646043897,.7646043897,.9557554722,1.083189607,1.083189607,1.338057637,1.529208779,1.465491772,1.465491772,1.784076929,1.784076929,1.847793937,1.847793937,1.847793937,1.911510944,1.720359921,1.592925787,1.656642914,1.847793937,1.784076929,1.720359921,1.720359921,1.847793937,1.847793937,1.784076929,1.720359921,1.656642914,1.592925787,1.27434063,.9557554722,1.210623622,1.083189607,.7646043897,.8920384645,.8920384645,.9557554722,1.27434063,1.465491772,1.656642914,1.656642914,1.465491772,1.529208779,1.592925787,1.401774764
Bulgaria,BGR,Europe,Eastern Europe,,.,.,.,Europe,https://www.countryflags.io/bg/flat/64.png,7025037,7.025036812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0142348008,.0142348008,.0142348008,.0284696016,.0284696016,.0284696016,.0284696016,.0284696016,.0427044034,.0427044034,.0284696016,.0284696016,.0284696016,.0142348008,.0142348008,.0142348008,.0142348008,.0711740032,.0711740032,.0711740032,.0711740032,.099643603,.099643603,.1565828025,.1992872059,.2419916093,.2704612017,.2277568132,.2277568132,.2277568132,.2419916093,.2562264204,.2704612017,.2562264204,.2562264204,.2277568132,.2277568132,.2562264204,.2419916093,.2562264204,.2562264204,.2419916093,.2846960127,.2846960127,.2704612017,.2704612017,.2562264204,.2419916093,.2419916093,.3131656051,.3274004161,.3274004161,.3274004161,.2989308238,.3416352272,.3558700085,.3985744119,.3701048195,.3985744119,.3701048195,.3558700085,.3558700085,.3274004161,.3274004161,.2989308238,.3131656051,.2989308238,.3416352272,.3416352272,.3131656051,.3558700085,.3843396306,.427044034,.427044034,.4412788153,.3985744119,.3558700085,.3558700085,.3416352272,.3416352272,.3274004161,.2846960127,.213522017,.2562264204,.2277568132,.2419916093,.4128092229,.3843396306,.3701048195,.3985744119,.3985744119,.3843396306,.3985744119,.3985744119,.3701048195,.3843396306,.2419916093,.2989308238,.3416352272,.3701048195,.3701048195,.4555136263,.4412788153,.4982180297,.5124528408,.4982180297,.4982180297,.4839832187,.4555136263,.4128092229,.427044034,.4412788153,.4697484374,.3558700085,.4412788153,.4555136263,.4982180297,.4982180297,.5409224033,.5693920255,.5551572442,.5266876221,.4982180297,.5124528408,.5266876221,.5978616476,.6120964289,.6120964289,.6120964289,.5693920255,.5409224033,.5836268067,.6548008323,.7544444203
Bangladesh,BGD,Asia,Southern Asia,,.,.,.,Asia,https://www.countryflags.io/bd/flat/64.png,161356039,161.3560333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0006197475,.0006197475,.0006197475,.001239495,.001239495,.0018592426,.00247899,.0030987374,.0030987374,.0030987374,.00247899,.00247899,.00247899,.0018592426,.00247899,.0018592426,.001239495,.0018592426,.00247899,.0043382328,.0074369702,.0092962123,.00991596,.0136344451,.0148739405,.0173529312,.0204516686,.0235504061,.0254096482,.029747881,.0359453559,.0396638401,.0433823243,.045861315,.0495797992,.0532982871,.0545377806,.0526785366,.0557772778,.0526785366,.0477205589,.0440020747,.0446218215,.041523084,.0371848494,.0340861119,.0309873763,.0316071212,.0266491435,.0254096482,.0291281324,.0316071212,.0316071212,.0371848494,.0427625775,.0464810617,.0570167713,.0625944957,.071270965,.0793276802,.0799474269,.0886238962,.0966806114,.0979201049,.1047373265,.1127940491,.1134137958,.1220902577,.1258087456,.1289074868,.1338654608,.1301469803,.1313864738,.1388234496,.149978891,.1487393975,.1592751145,.1648528427,.1735292971,.1791070253,.1871637553,.2038969249,.2156721354,.2262078375,.2243486047,.2336448133,.2392225415,.2435607761,.2417015284,.2466595024,.2578149736,.2584347129,.2559557259,.2559557259,.2559557259,.2571952045,.2522372305,.2516174912,.2547162175,.2553359866,.2472792566,.2417015284,.2448002696,.2448002696,.2615334392,.2627729475,.2627729475,.2621532083,.2571952045,.2671111822,.2695901692,.2826048732,.2844641209,.2819851041,.2652519345,.2584347129,.2640124261,.2621532083,.2646321952,.250997752,.2478990108,.2454200089,.237983048,.235504061,.2435607761,.2503779829,.2472792566
Burkina Faso,BFA,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/bf/flat/64.png,19751535,19.75153542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0050628977,.0050628977,.0050628977,.0101257954,.0202515908,.0202515908,.0202515908,.0202515908,.035440281,.0455660783,.050628975,.0556918718,.0556918718,.0607547723,.0607547723,.0607547723,.0607547723,.0607547723,.050628975,.0455660783,.0405031815,.0556918718,.0607547723,.050628975,.0556918718,.0556918718,.0556918718,.0708805621,.0759434626,.0708805621,.081006363,.065817669,.0607547723,.0708805621,.0556918718,.0607547723,.0708805621,.0556918718,.0455660783,.050628975,.035440281,.0303773861,.035440281,.0253144875,.0303773861,.0253144875,.0202515908,.0253144875,.035440281,.0303773861,.0303773861,.0303773861,.0253144875,.0303773861,.0303773861,.035440281,.0303773861,.0253144875,.0151886931,.0151886931,.0151886931,.0151886931,.0151886931,.0151886931,.0101257954,.0050628977,.0050628977,.0050628977,.0050628977,.0050628977,.0101257954,.0101257954,.0101257954,.0050628977,.0050628977,.0050628977,.0050628977,.0050628977,.0050628977,.0050628977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benin,BEN,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/bj/flat/64.png,11485048,11.48504829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0087069729,.0087069729,.0087069729,.0087069729,.0087069729,.0087069729,.0087069729,.0087069729,.0087069729,.0087069729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0087069729,.0087069729,.0087069729,.0087069729,.0087069729,.0087069729,.0087069729,.0087069729,.0087069729,.0087069729,0,0,0,0,0,0,0,0,0,0,.0087069729,.0087069729,.0087069729,.0087069729,.0087069729,.0087069729,.0087069729,.0087069729,.0087069729,.0087069729,0,0,0,0,0,0,0,0,.0087069729,.0087069729,.0087069729,.0087069729,.0174139459,.0261209179,.0261209179,.0522418357,.0522418357,.0522418357,.0609488077,.0609488077,.0609488077,.0783627555,.0696557835,.0609488077,.0609488077,.0435348637,.0435348637,.0435348637,.0435348637,.0696557835,.0870697275,.0696557835,.0696557835,.0696557835,.0696557835,.0609488077,.0609488077,.0609488077,.0435348637,.0348278917,.0174139459,.0435348637,.0435348637,.0435348637,.0435348637,.0435348637,.0609488077,.0870697275,.0870697275,.0696557835,.0696557835,.0435348637,.0696557835
Belgium,BEL,Europe,Western Europe,,.,.,.,Europe,https://www.countryflags.io/be/flat/64.png,11433256,11.43325615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0262392443,.0262392443,.0262392443,.0349856578,.0349856578,.0437320732,.0874641463,.1224498078,.183674708,.3236173391,.5597705245,.6297418475,.7434452772,1.032076955,1.521876216,1.880479217,2.440249681,2.965034485,3.586030006,4.163293362,5.580212593,6.58605051,8.072940826,8.930088997,9.664788246,10.73185062,11.74643517,14.71146965,15.82226467,17.58029366,20.23920441,22.02347183,22.64446831,24.14010429,25.13719559,26.17801857,28.20718765,27.35878563,28.10223007,27.63866997,24.56867981,23.19549179,23.28295517,22.62697411,22.05845833,21.66486931,19.56572914,17.8776722,16.42576599,15.9009819,15.44616795,14.91263676,13.14586163,11.84264565,10.88928604,9.612309456,10.88928604,10.56566906,10.40823364,9.446127892,9.288692474,8.781400681,8.711428642,8.737668037,8.562740326,8.247869492,5.825112343,5.571465969,4.889245987,4.609360695,4.320728779,4.189532757,3.944633007,3.44608736,3.297398329,3.08748436,2.877570391,2.728881359,2.693895817,2.816345453,2.650163651,2.457742453,2.396517754,2.344039202,2.116632462,2.06415391,2.029168129,1.889225602,1.810507894,1.539368987,1.451904893,1.416919231,1.311962247,1.233244419,1.119541049,.9358663559,.8309093714,.7259524465,.6997131705,.6734739542,.664727509,.5860098004,.524784863,.437320739,.5510241389,.5860098004,.5685169697,.594756186,.4985456467,.4285743237,.3236173391,.4460671544,.5072920322,.5685169697,.4548135698,.4285743237,.3935886621,.3760958314,.367349416,.3848422468,.4023350775,.297378093,.2448996156,.183674708,.1486890465,.1399426311,.1486890465,.183674708,.2274067849,.2099139541,.1924211234,.2099139541,.2011675388,.2274067849
Burundi,BDI,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/bi/flat/64.png,11175378,11.17537785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0089482432,.0089482432,.0089482432,.0089482432,.0089482432,.0089482432,.0089482432,.0089482432,.0089482432,.0089482432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
