Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020,7/15/2020,7/16/2020,7/17/2020,7/18/2020,7/19/2020,7/20/2020,7/21/2020,7/22/2020,7/23/2020,7/24/2020,7/25/2020,7/26/2020,7/27/2020,7/28/2020,7/29/2020,7/30/2020,7/31/2020,8/1/2020,8/2/2020,8/3/2020,8/4/2020,8/5/2020,8/6/2020,8/7/2020,8/8/2020,8/9/2020,8/10/2020,8/11/2020,8/12/2020,8/13/2020,8/14/2020,8/15/2020,8/16/2020,8/17/2020,8/18/2020,8/19/2020,8/20/2020,8/21/2020,8/22/2020,8/23/2020,8/24/2020,8/25/2020,8/26/2020,8/27/2020,8/28/2020,8/29/2020,8/30/2020,8/31/2020,9/1/2020,9/2/2020,9/3/2020,9/4/2020,9/5/2020,9/6/2020,9/7/2020,9/8/2020,9/9/2020,9/10/2020,9/11/2020,9/12/2020,9/13/2020,9/14/2020,9/15/2020,9/16/2020,9/17/2020,9/18/2020,9/19/2020,9/20/2020,9/21/2020,9/22/2020,9/23/2020,9/24/2020,9/25/2020,9/26/2020,9/27/2020,9/28/2020,9/29/2020,9/30/2020,10/1/2020,10/2/2020,10/3/2020,10/4/2020,10/5/2020,10/6/2020,10/7/2020,10/8/2020,10/9/2020,10/10/2020,10/11/2020,10/12/2020,10/13/2020,10/14/2020,10/15/2020,10/16/2020,10/17/2020,10/18/2020,10/19/2020,10/20/2020,10/21/2020,10/22/2020,10/23/2020,10/24/2020,10/25/2020,10/26/2020,10/27/2020
Saint Pierre and Miquelon,SPM,Americas,Northern America,,.,.,.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Lucia,LCA,Americas,Latin America and the Caribbean,Caribbean,1,.,.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Kitts and Nevis,KNA,Americas,Latin America and the Caribbean,Caribbean,1,.,.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,2,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Barthelemy,BLM,Americas,Latin America and the Caribbean,Caribbean,1,.,.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,11,0,0,0,0,0,1
Rwanda,RWA,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/rw/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,11,7,17,7,5,6,5,4,7,0,8,0,3,0,1,4,1,2,3,6,5,11,4,4,1,1,3,3,4,0,10,3,11,4,9,1,19,6,6,7,1,5,5,10,1,6,1,0,2,3,6,6,7,2,9,2,1,7,7,3,7,6,8,11,0,6,0,9,3,1,6,2,11,1,5,9,13,15,30,0,4,33,13,19,11,44,8,20,15,13,12,28,21,26,27,15,18,41,8,15,4,10,19,22,11,7,11,57,30,31,49,21,13,25,25,53,15,21,39,3,46,46,86,46,34,46,27,17,13,22,15,7,7,42,1,30,21,4,53,3,38,14,95,31,27,92,28,8,36,36,36,18,27,98,94,12,180,31,22,28,28,65,51,12,18,4,55,30,11,8,18,8,29,27,16,14,5,10,20,162,134,13,11,40,271,253,268,203,63,104,15,14,0,1,5,3,0,24,18,3
Russia,RUS,Europe,Eastern Europe,,.,.,.,Europe,https://www.countryflags.io/ru/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0,3,4,0,6,7,9,7,4,15,2,55,69,45,46,52,22,51,88,86,118,97,250,246,179,224,292,318,286,467,234,155,427,547,471,677,682,517,579,1110,1830,1333,1601,1793,1626,1456,1770,1462,2476,2805,5308,2390,5495,3711,4491,5527,4696,4940,4207,2836,5921,9262,7289,7144,8111,5363,5499,12331,11079,8785,8264,8212,4414,3631,11088,8957,8638,8040,8698,5337,3954,11691,10378,8354,8213,5266,5408,4485,9759,10020,9609,10442,10173,5118,4705,12000,12375,6335,8967,9179,5733,4342,9195,10262,6041,8879,8972,3868,3575,9533,8615,8776,7740,8360,3614,2960,8790,10417,8426,7666,7442,3478,3257,8753,9652,8246,8433,8336,3108,3077,8860,8095,9278,8735,8099,3645,3411,7863,7534,7300,7209,6578,3203,3258,6479,7104,6034,6539,6422,3549,3129,6472,6757,6066,5771,6115,3152,2451,6603,6317,6352,5869,5867,2576,2398,6264,5440,5740,5749,5352,2796,2317,6749,6323,5892,5685,5354,2684,2468,5541,5764,5688,5275,5125,2886,2595,5897,5679,6061,4292,5926,3040,2698,6366,5803,5941,5995,5525,3239,3122,6157,6510,6920,7002,6712,4209,3785,7443,7793,8290,8349,8499,5329,5312,9541,10803,11300,11172,11419,7635,7543,12515
Romania,ROU,Europe,Eastern Europe,,.,.,.,Europe,https://www.countryflags.io/ro/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,1,2,0,0,7,3,6,0,27,12,0,15,7,8,21,24,67,3,11,32,15,16,46,45,32,54,68,119,82,29,94,62,137,166,140,151,222,162,125,136,253,72,339,73,164,87,263,165,448,311,219,322,400,185,334,356,279,489,139,194,440,276,1092,317,204,316,40,236,190,225,196,410,212,231,244,288,467,200,217,210,170,100,274,119,226,274,219,188,84,193,180,162,190,84,98,254,46,191,247,180,176,120,156,204,515,275,349,284,98,138,264,49,182,309,172,187,321,265,170,160,285,131,147,111,246,140,123,176,129,130,1707,209,199,487,24,270,151,334,318,163,398,339,246,158,256,578,408,297,583,247,192,274,463,499,373,414,253,172,376,431,630,327,556,208,230,299,470,391,379,332,277,204,585,247,574,351,402,279,147,384,164,8,0,1801,214,219,0,0,0,44991,884,652,878,1520,1389,1319,1281,1396,1053,737,1292,1840,1518,1588,1476,1077,391,1372,1666,1548,1680,1836,1314,970,1603,2199,2295,2067,2480,1338,1188,2313,3440,3254,3340,3503,1809,2070,3819
Reunion,REU,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,1,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,26,0,0,0,0,0,0,35,0,0,0,0,0,0,0,188,0,0,0,0,0,0,433,0,0,0,0,0,0,0,0,0,0,0,481,0,688,0,0,0,0,0,337,0,0,0,0,0,0,541,0,0,0,0,0,0,634,0,0,0,0,0,0,451,0,0,0,0,0,0,185,0,0,0,0
Qatar,QAT,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/qa/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,17,6,0,8,0,2,0,2,3,3,11,9,1,21,16,14,8,19,28,28,21,20,28,59,39,33,9,49,46,8,37,59,75,61,59,120,83,54,68,109,129,64,98,130,146,114,146,216,84,79,304,87,179,124,213,190,242,582,529,735,966,688,605,620,657,1193,1481,1439,2116,5205,5235,4451,3147,2599,1506,1926,1467,1592,1811,1597,1634,1844,1918,1965,1956,1646,1783,1780,1711,1470,1767,1354,1556,1637,1545,1582,1461,1528,1153,1477,1468,1394,2401,2632,1986,1804,1897,1614,1005,1204,1165,961,701,809,884,533,477,531,429,426,354,405,409,450,377,402,330,274,304,275,246,286,242,201,201,223,252,285,292,311,296,271,284,331,303,330,301,247,289,294,267,303,266,292,315,277,291,219,240,239,220,234,179,237,228,216,202,225,242,218,243,256,249,232,221,276,207,249,213,256,213,209,267,214,237,226,240,257,249,226,257,214,239,251,212,197,194,173,189,229,215,219,232,208,211,198,197,211,218,204,212,188,244,216,227,235,271,269,231,244,274
Portugal,PRT,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/pt/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,17,0,21,0,0,0,0,0,0,25,0,7,0,65,44,12,9,28,33,11,0,70,36,110,26,91,0,0,307,226,58,27,49,52,28,32,81,49,128,24,18,23,31,333,182,164,77,50,0,464,169,16,130,494,814,1794,1,21,0,1138,115,9844,273,274,253,288,274,275,223,143,317,210,244,203,281,188,161,183,403,260,198,238,231,183,360,368,430,467,429,470,172,281,254,299,251,231,202,139,300,293,299,327,348,245,149,279,269,335,301,305,252,158,485,560,366,314,363,216,178,222,230,370,318,323,207,158,251,249,265,343,300,201,127,207,247,275,247,277,147,89,160,180,237,197,211,112,103,136,193,135,209,179,122,106,141,163,173,199,210,119,76,143,129,194,149,217,160,63,130,138,157,203,250,175,116,177,166,266,259,351,192,140,238,316,386,327,377,267,237,309,337,407,422,486,362,247,258,325,480,647,639,384,311,549,446,588,985,1853,1081,966,1932,1340,1293,1349,1962,1035,1079,2388
Poland,POL,Europe,Eastern Europe,,.,.,.,Europe,https://www.countryflags.io/pl/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,-12,0,0,0,0,0,6,0,0,0,0,0,0,40,9,0,60,18,28,29,31,62,34,57,64,48,131,50,106,92,115,59,93,164,216,227,204,182,139,201,189,370,211,255,271,183,150,185,375,207,322,253,261,118,315,279,286,222,257,276,177,275,280,269,279,246,217,82,744,310,230,132,324,255,178,277,288,213,183,231,214,143,198,215,285,109,299,122,157,271,267,396,381,483,502,393,497,561,520,564,754,576,349,384,510,418,442,476,619,220,272,640,599,571,587,513,367,241,736,436,577,419,368,247,232,368,402,456,422,334,103,187,147,453,344,387,335,172,175,265,321,399,362,288,186,273,461,350,401,491,277,229,284,456,382,548,632,522,265,336,615,698,688,751,656,446,392,835,728,1227,2526,1910,857,797,1225,934,779,877,934,438,451,562,615,587,549,441,302,368,589,597,582,586,578,516,535,740,706,952,856,794,549,606,1188,1144,1385,1107,1320,899,803,1843,1741,2185,2389,2489,1363,1942,2928,3320,2888,4252,3275,2683,3935
Philippines,PHL,Asia,South-eastern Asia,,.,.,.,Asia,https://www.countryflags.io/ph/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,0,5,4,0,3,6,2,3,4,7,0,7,1,1,1,5,7,9,11,12,28,16,17,40,45,53,58,82,52,29,56,41,41,39,29,40,30,70,70,43,48,20,41,40,90,101,93,98,112,116,108,82,75,107,145,86,123,101,74,94,114,89,68,92,85,72,74,89,94,92,122,88,101,70,84,90,95,82,111,89,107,99,159,270,289,252,248,298,300,268,270,288,272,243,250,299,214,254,272,248,256,270,277,205,235,400,380,489,243,201,202,225,417,807,2009,4325,88,517,464,308,319,398,607,209,342,760,119,1250,358,336,171,379,38068,114,87,292,264,228,221,567,15,265,556,486,273,565,1390,1018,804,40377,173,102,620,633,405,402,16446,675,354,1064,530,484,627,22302,159,450,598,865,1074,1119,23019,219,272,365,515,548,510,20452,-64,-152,506,238,694,1095,19980,368,410,730,555,471,507,19604,155,265,558,735,394,429,18033,44,190,410,595,989,787,16981,77,231,477,301,704,447,14846,145,339,864,827,358,421,14924,222,344
Peru,PER,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/pe/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,2,0,0,37,341,0,143,0,377,75,8,304,32,105,131,170,59,844,227,239,3012,421,143,127,157,14,45,395,74,301,291,337,754,858,368,724,1305,1116,877,986,2114,861,624,1234,1103,1057,918,1000,827,1996,1125,349,1685,6218,5444,1619,1261,3067,1880,1154,1957,3263,3273,3349,3656,761,1299,750,3062,3909,2986,3517,3488,3337,3373,5102,4398,4704,4591,3855,3830,5796,3417,2568,4330,7497,-1050,3353,3117,3152,-364,8581,4218,3974,3161,3376,3710,3852,3755,3769,4336,3662,3319,3810,3054,2836,3514,2959,3897,2253,3139,4594,2988,4104,3869,3126,3665,3500,3699,3478,0,8427,4697,3905,3592,3871,0,3212,7060,3904,4366,3973,3907,3995,4839,4849,0,5384,12534,0,12294,5549,5586,5350,3302,3434,3277,0,0,18627,0,15220,0,7300,7785,8355,8658,8782,16142,8578,0,18346,0,7899,15829,0,14708,0,7786,14576,0,7475,6568,7389,13760,0,0,13324,0,0,28652,0,0,21347,0,6654,6499,5936,13603,0,5117,5223,5355,6665,10718,4610,0,4784,5189,5780,4128,5862,5638,9480,5279,0,9700,4438,0,8225,0,3761,3366,7149,0
Paraguay,PRY,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/py/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,6,0,0,3,0,3,0,0,4,0,0,1,7,0,5,6,5,7,9,5,11,7,0,8,9,0,11,2,4,7,4,5,7,6,4,3,10,5,3,9,2,9,5,4,17,11,12,14,8,34,9,37,38,10,10,11,53,11,11,10,13,0,5,16,43,28,1,15,5,9,14,3,23,26,12,6,24,50,80,32,23,18,32,37,32,20,15,9,13,6,5,21,32,14,13,19,17,27,5,14,18,15,30,41,102,162,275,253,136,84,96,109,83,115,111,134,130,81,298,238,180,283,396,194,135,149,58,41,54,50,58,132,141,184,193,176,192,180,201,224,190,220,232,234,251,214,247,259,292,275,300,260,270,272,287,323,391,396,389,420,452,498,609,526,447,479,573,608,614,582,512,628,610,635,615,640,662,644,685,701,718,636,709,691,684,659,724,706,667,708,739,661,574,596,506,500,597,544,595,504,506,514,610,417,521,512,501
Papua New Guinea,PNG,Oceania,Melanesia,,.,.,.,Oceania,https://www.countryflags.io/pg/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,23,0,0,0,10,9,0,0,0,0,18,7,0,0,0,32,0,0,0,88,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,3,0,8,0,0,0,0,5,0,0,0,5,0,0,0,0,3,0,1,0,0,4,0,0,0,1,0
Panama,PAN,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/pa/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,5,0,0,1,3,0,0,1,2,0,0,1,6,6,32,11,3,23,24,18,25,39,27,40,48,19,0,117,0,72,49,46,19,0,0,182,36,27,0,3615,186,0,1334,46,13,0,0,1,0,113,0,51,30,4,0,0,100,1000,0,161,1874,100,0,0,5,100,100,399,100,183,160,416,0,2782,0,7,0,8,0,8,577,0,0,305,30,100,6,470,100,100,125,150,200,500,500,816,225,50,690,743,968,989,744,869,880,748,750,425,678,974,988,682,911,1047,706,876,724,703,955,1095,1135,902,948,915,957,1055,1237,1462,866,1017,809,1264,762,1155,932,613,676,971,1144,844,1346,1083,900,548,806,892,765,574,836,401,606,517,628,426,801,513,711,544,481,438,586,504,668,784,655,618,631,675,810,1195,1094,1212,1097,1175,955,998,1119,1057,664,638,419,480,507,859,842,869,423,614,614,527,660,781,571,590,612,511,622,622,752,615,1062,693,504,483,697,673,587,577,669,479,730
Palestine,PSE,Asia,Western Asia,,.,.,.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,4,-1,18,2,0,1,12,1,0,4,1,0,6,0,2,0,0,0,3,7,2,0,0,-12,0,5,0,0,1,25,25,47,2,52,0,35,38,7,2,0,5,14,6,2,9,0,0,0,2,9,0,8,0,3,0,0,4,0,0,0,5,0,23,3,1,0,6,0,4,1,0,0,0,0,0,22,0,2,3,0,0,4,0,0,1,0,4,9,0,3,0,28,0,3,0,31,11,0,406,142,0,0,229,179,104,325,0,11,18,770,0,562,470,0,0,1081,183,61,247,66,0,1029,199,289,303,496,239,100,136,188,817,196,6,450,68,33,373,370,420,1,740,27,1292,767,265,97,340,156,269,282,145,612,342,224,182,427,509,687,355,967,191,103,1324,398,405,851,273,113,254,728,1041,819,646,249,521,1364,1152,827,696,834,367,498,1256,484,417,354,631,338,318,702,286,613,463,281,336,241,336,363,594,480,609,306,382,360,463,389
Pakistan,PAK,Asia,Southern Asia,,.,.,.,Asia,https://www.countryflags.io/pk/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,0,-8,0,13,3,0,2,6,0,47,0,18,31,1,5,80,48,170,38,105,155,35,266,67,283,68,199,120,67,36,102,103,83,371,228,111,70,93,204,192,890,400,102,297,521,166,663,0,1066,279,254,492,257,87,796,1185,0,461,581,567,612,1054,1046,1452,545,284,832,828,1089,2074,1826,1140,812,1027,1813,1205,1070,1383,884,890,663,1290,0,3939,0,9809,3665,2669,2047,778,2168,2121,4388,3566,2013,4283,3553,2861,2738,5718,2783,3096,2299,3892,8929,0,11471,6555,3308,6008,4346,3781,4042,3566,5217,8739,2154,5927,0,19772,5767,1653,2101,2438,2707,6608,16813,838,0,3592,1410,2447,1248,1046,0,1400,820,0,4889,1772,2041,1505,644,516,482,1947,867,1155,409,3463,0,902,2139,676,775,1738,1512,0,1596,514,622,376,403,207,135,288,955,343,285,0,3463,141,349,1152,548,330,893,377,455,499,409,514,361,259,566,290,757,476,348,593,280,409,318,541,616,558,538,375,0,1648,672,1087,333,354,396,727,424,471,315,440,805,429,340,601,664,462,510,455,390,584,365,374
