Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,Population total,population_million,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020
Switzerland,CHE,Europe,Western Europe,,.,.,.,Europe,https://www.countryflags.io/ch/flat/64.png,8513227,8.513227463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0783095062,.1174642667,.1174642667,.0391547531,0,0,0,0,.0391547531,.0391547531,.0391547531,0,0,0,0,.4307022989,.4307022989,.4307022989,0,4.541951656,4.541951656,4.541951656,0,0,54.77750015,54.77750015,57.32255936,11.47234344,11.47234344,53.72032166,85.74891663,118.3648224,135.0056,94.04972076,125.6867599,89.62523651,132.5388489,99.60969543,93.81478882,90.05593872,82.22498322,101.8023605,62.6476059,105.7178345,86.14045715,105.7178345,66.56307983,74.39403534,86.14045715,90.05593872,82.22498322,78.30950928,62.6476059,54.81665802,46.98570633,46.98570633,50.90118027,31.32380295,46.98570633,50.90118027,62.6476059,43.07022858,50.90118027,46.98570633,46.98570633,27.40832901,27.40832901,27.40832901,27.40832901,27.40832901,15.66190147,19.57737732,11.74642658,11.74642658,11.74642658,15.66190147,19.57737732,11.74642658,11.74642658,11.74642658,7.830950737,7.830950737,7.830950737,11.74642658,7.830950737,7.830950737,3.915475368,3.915475368,3.915475368,7.830950737,7.830950737,3.915475368,3.915475368,3.915475368,5.873213291
Canada,CAN,Americas,Northern America,,.,.,.,Americas,https://www.countryflags.io/ca/flat/64.png,37057765,37.05776596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0089949658,.0089949658,.0089949658,0,0,0,0,0,0,.0179899316,.0179899316,.0179899316,0,0,0,.0269848965,.0269848965,.0269848965,0,0,0,0,0,0,.0179899316,.0179899316,.0179899316,0,0,0,0,0,0,.0089949658,.0089949658,.0089949658,0,0,.0089949658,.0089949658,.0089949658,.8994965553,1.556129098,1.565124035,1.313264966,2.54557538,2.536580324,1.888942838,10.12833118,7.717680454,11.41461182,5.244064808,11.27069187,11.48657131,9.723557472,10.9198885,10.27225113,17.14440536,18.56560898,21.90274239,17.63912773,17.1174202,14.58083916,16.57772255,17.45023346,21.0032444,17.97194099,19.33018112,17.97194099,20.00480461,23.44987488,19.95083427,17.63912773,14.0231514,19.08731651,28.05529785,28.94579887,30.97866249,28.38811111,31.77921295,31.36544609,31.45539474,29.37755775,28.71193123,29.35057259,29.05373955,29.08072472,27.68650436,25.62665749,24.89806557,25.12294006,27.5965538,27.85740852,25.66263771,23.88163376,22.11861992,21.07520485,20.12173843,20.05877304,22.30751419,22.83821869,22.7122879,20.3915863,18.37671471,18.29576111,20.23867226,20.7783699,22.96414757,20.40957642,20.25666237,19.66299438,19.86088371,20.62545586,18.8264637,19.68548203
Central African Republic,CAF,Africa,Sub-Saharan Africa,Middle Africa,.,.,.,Africa,https://www.countryflags.io/cf/flat/64.png,4666377,4.666377068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2142990083,.2857320309,.2857320309,.0714330077,0,0,0,0,.4285980165,.4285980165,.4285980165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2142990083,.2142990083,.2142990083,0,.3571650088,.3571650088,.3571650088,0,0,.2857320309,.2857320309,.2857320309,.0714330077,.0714330077,.0714330077,0,0,0,0,0,0,0
Botswana,BWA,Africa,Sub-Saharan Africa,Southern Africa,.,.,.,Africa,https://www.countryflags.io/bw/flat/64.png,2254126,2.254126072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.73938483,.73938483,1.183015704,.443630904,.443630904,0,0,0,.147876963,.147876963,.5915078521,.443630904,.443630904,.73938483,.73938483,.73938483,0,0,0,0,0,0,.295753926,.295753926,.295753926,0,0,.147876963,.147876963,.147876963,0,0,0,0,.443630904,.443630904,.443630904,0
Bhutan,BTN,Asia,Southern Asia,,.,.,.,Asia,https://www.countryflags.io/bt/flat/64.png,754394,.7543939948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4418557584,.8837115169,.8837115169,.4418557584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4418557584,.4418557584,.4418557584,.4418557584,.4418557584,.8837115169,.4418557584,.4418557584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4418557584,.4418557584,.4418557584,0,0,0,0,0,0,0,0,0,1.325567245,1.325567245,1.325567245,0
Brunei,BRN,Asia,South-eastern Asia,,.,.,.,Asia,https://www.countryflags.io/bn/flat/64.png,428962,.4289619923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.7770696282,1.554139256,1.554139256,.7770696282,0,0,2.331208944,6.993626595,17.87260056,22.53501892,20.98088074,15.54139233,13.98725319,13.98725319,15.54139233,10.87897491,13.21018314,13.21018314,14.76432323,13.98725319,7.770696163,10.87897491,10.10190487,10.87897491,6.216557026,2.331208944,1.554139256,.7770696282,3.885348082,3.885348082,5.439487457,3.108278513,2.331208944,1.554139256,2.331208944,3.108278513,3.108278513,3.108278513,3.108278513,2.331208944,.7770696282,0,0,1.554139256,3.108278513,4.662417889,3.885348082,2.331208944,.7770696282,.7770696282,.7770696282,2.331208944,1.554139256,1.554139256,0,0,.7770696282,1.554139256,1.554139256,.7770696282,0,0,0,0,0,.7770696282,.7770696282,.7770696282,0,.7770696282,.7770696282,.7770696282,0,0,0,0,0,0
Barbados,BRB,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/bb/flat/64.png,286641,.2866410017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.977368832,6.977368832,6.977368832,2.32578969,5.814474106,5.814474106,3.488684416,0,2.32578969,2.32578969,4.65157938,2.32578969,2.32578969,2.32578969,2.32578969,4.65157938,9.30315876,9.30315876,12.79184246,6.977368832,6.977368832,10.46605301,9.30315876,9.30315876,0,0,0,5.814474106,5.814474106,8.140263557,3.488684416,3.488684416,8.140263557,6.977368832,11.62894821,4.65157938,4.65157938,0,9.30315876,9.30315876,9.30315876,2.32578969,3.488684416,3.488684416,1.162894845,2.32578969,2.32578969,2.32578969,0,0,1.162894845,1.162894845,6.977368832,5.814474106,5.814474106,0,0,0,0,5.814474106,5.814474106,8.721711159
Brazil,BRA,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/br/flat/64.png,209469333,209.4693298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0015913228,.0031826457,.0031826457,.0015913228,0,0,0,0,0,0,.0063652913,.0063652913,.0063652913,0,.1814108044,.1925500631,.1925500631,.0111392597,0,0,0,0,0,0,.0732008517,.0732008517,.0732008517,0,0,4.571870804,22.04459572,22.04459572,17.47272491,0,12.89608002,12.89608002,14.2662096,5.073137283,7.07024765,7.421929836,6.113862514,5.695344448,5.548943043,5.385036469,6.333465099,7.627210617,8.744318962,10.82895184,11.22837448,12.37412643,11.59119606,13.33369446,15.17326355,17.6254921,16.41449547,15.28783894,12.86902809,17.3645153,21.43034554,19.24704933,19.68943787,17.89920044,23.30174065,24.64800072,27.24662971,35.9018364,40.58032608,45.56912231,41.22162628,38.11377335,29.28511429,25.47071457,26.63237953,37.82733536,49.14482498,54.49485016,46.07038879,34.37894058,36.19622803,51.02099228,69.83202362,74.77228546
Bolivia,BOL,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/bo/flat/64.png,11353142,11.35314178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0293604489,.0293604489,.0293604489,0,.0293604489,.0293604489,.0293604489,0,0,0,0,0,0,.1174417958,.1468022466,.3523253798,.5872089863,.7046507597,.4991276264,.1468022466,.1761626899,.3816858232,.3816858232,.4991276264,.2936044931,1.056976199,1.291859746,1.644185066,1.086336613,.9982552528,.7046507597,1.2331388,.9982552528,1.174417973,.8220925331,.9395343661,1.32122016,1.468022466,1.761626959,1.585464239,1.820347786,1.614824653,1.937789559,1.673545599,3.552614212,3.934300184,4.022381306,2.025871038,1.761626959,1.761626959,1.702906013,1.2331388,1.644185066,1.996510506,2.113952398,1.996510506,1.761626959,2.671800852,2.113952398,5.872089863,6.752902985,11.39185429,12.00842381,15.8252821,15.29679394,15.85464191
Belize,BLZ,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/bz/flat/64.png,383071,.3830710053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.740321398,1.740321398,1.740321398,0,2.610481977,2.610481977,2.610481977,0,.8701606989,3.480642796,3.480642796,2.610481977,3.480642796,3.480642796,3.480642796,.8701606989,2.610481977,2.610481977,1.740321398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belarus,BLR,Europe,Eastern Europe,,.,.,.,Europe,https://www.countryflags.io/by/flat/64.png,9483499,9.483498573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0351487733,.1054463163,.1054463163,.0702975467,0,0,0,0,0,.0702975467,.0702975467,.0702975467,.351487726,.351487726,.351487726,.2460414022,.4920828044,.4920828044,.351487726,.1054463163,.1054463163,0,.5272315741,.7381241918,.7381241918,.2108926326,0,-.0351487733,0,.0351487733,.8787193298,3.022794485,4.042109013,3.339133501,2.249521494,1.195058227,1.089611888,0,0,4.885679245,4.885679245,10.22829247,6.04558897,8.259961128,9.665912628,14.90307999,19.085783,28.25961304,26.60762024,21.79223824,14.76248455,13.25108719,22.70610619,32.5126152,36.73046875,28.47050476,11.98573112,22.98729706,41.89733505,63.54898071,60.2098465,58.41725922,47.06420517,36.80076599,32.47746658,45.86914825,57.53853989,64.42769623,62.81085587,62.00243378,46.50182724,39.43692398,52.12562943,67.73168182,77.78423309,74.26935577,73.74212646,56.80041504,54.76178741,62.14302826,77.71393585,80.98277283,71.73864746,65.16582489,48.71619797,43.26813889,58.24151611,83.86496735,103.7064514
Bosnia and Herzegovina,BIH,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/ba/flat/64.png,3323929,3.323929071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2005658448,.2005658448,.2005658448,0,0,0,0,0,0,0,.3008487821,.3008487821,.6016975641,1.203395128,1.203395128,1.103112221,.3008487821,1.002829313,1.103112221,1.002829313,2.005658627,3.8107512,4.913863182,5.415277958,6.117258549,6.016975403,9.226029396,7.721785545,9.727443695,6.016975403,7.120087624,8.423766136,8.524048805,7.019804955,6.117258549,9.928009987,11.33197021,10.42942429,10.12857533,13.23734665,13.93932629,12.13423443,9.025463104,8.624331474,6.81923914,7.320653439,6.919521809,9.827726364,10.02829266,13.23734665,10.32914162,9.928009987,4.913863182,13.13706303,15.2430048,15.44357109,10.93083858,12.2345171,15.84470272,16.84753227,12.7359314,16.44639969,12.83621407,16.7472496,12.13423443,13.23734665,9.226029396,10.52970695,8.423766136,8.223199844,5.916692734,6.418107033,8.524048805,8.223199844,8.724614143,8.122917175,8.524048805,7.92235136,7.721785545,6.317824364,6.167399883
Bahamas,BHS,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/bs/flat/64.png,385640,.3856399953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.864364028,.864364028,.864364028,0,0,0,0,0,0,0,0,-.864364028,-.864364028,2.593091965,4.321820259,4.321820259,.864364028,0,0,0,.864364028,.864364028,.864364028,0,0,3.457456112,3.457456112,4.321820259,1.728728056,1.728728056,2.593091965,2.593091965,2.593091965,6.914912224,6.050548077,6.914912224,.864364028,2.593091965,.864364028,.864364028,-.864364028,.864364028,1.728728056,1.728728056,.864364028,4.321820259,9.508004189,9.508004189,6.914912224,1.728728056,3.457456112,1.728728056,1.728728056,.864364028,.864364028,1.728728056,.864364028,.864364028,.864364028,.864364028,1.728728056,.864364028,1.728728056,.864364028,.864364028,.864364028,1.728728056,1.728728056,.864364028,.864364028,.864364028,6.050548077,5.186183929,7.779275894
Bahrain,BHR,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/bh/flat/64.png,1569439,1.569439054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.8495604396,.8495604396,.8495604396,2.123901129,3.823021889,6.584093571,4.460192204,4.672582626,1.911510944,5.309752941,7.008873463,7.8584342,5.946923256,4.884972572,4.035412312,7.8584342,10.40711498,10.40711498,11.04428577,5.946923256,11.68145561,10.61950588,18.69033051,14.44252777,11.04428577,6.371703148,13.80535698,21.66379166,18.47793961,18.26554871,10.61950588,16.14164925,7.433653831,9.769945145,12.95579624,17.20359802,16.56642914,8.283214569,11.04428577,19.1151104,22.30096245,23.78769302,16.99120903,19.53989029,11.89384651,9.345165253,6.159313202,56.7081604,66.47810364,69.87634277,28.46027565,22.72574234,22.30096245,31.85851669,56.4957695,59.89401245,52.03557587,24.00008202,46.30104446,40.14173126,41.20368195,30.15939522,54.37186813,56.4957695,41.41607285,14.86730766,26.33637428,29.09744453,28.67266464,42.69041061,95.15077209,118.3012924,118.3012924,61.80552292,40.35412216,139.7526855,200.0714874,242.9742889,190.5139313,151.6465454,139.5402985,100.4605255,120.000412,141.4518127,161.8412628,143.1509399,266.3371887,290.9744568,335.7887573,156.5315094,139.7526855,102.2658386
Bulgaria,BGR,Europe,Eastern Europe,,.,.,.,Europe,https://www.countryflags.io/bg/flat/64.png,7025037,7.025036812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1423480064,.1423480064,.1423480064,0,.0474493355,.2372466773,.2846960127,.3321453631,.2846960127,.3795946836,.2846960127,.2846960127,.3795946836,.6168413758,.6642907262,.5693920255,.427044034,.3795946836,.2372466773,.427044034,.5693920255,.9489867091,.9489867091,.8066387177,.9015373588,1.755625486,2.419916153,2.846960068,2.277568102,1.850524068,1.233682752,.8066387177,.6168413758,1.091334701,1.281132102,1.091334701,.7117400169,.427044034,1.186233401,1.803074718,2.846960068,2.562264204,2.0877707,1.992872119,2.135220051,2.609713554,2.467365503,2.989308119,2.799510717,2.941858768,2.846960068,2.846960068,2.562264204,2.609713554,3.321453571,3.274004221,3.511250973,3.17910552,3.17910552,3.463801622,4.0806427,5.456673622,5.836268425,5.883717537,5.361774921,4.412788391,3.416352272,3.416352272,4.887281418,6.453109741,7.21229887,5.17197752,3.511250973,2.799510717,6.26331234,11.00824642,14.16362667
Bangladesh,BGD,Asia,Southern Asia,,.,.,.,Asia,https://www.countryflags.io/bd/flat/64.png,161356039,161.3560333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0041316501,.0061974749,.0061974749,.002065825,0,0,0,0,.0041316501,.0082633002,.0165266003,.0123949498,.0165266003,.0082633002,.0165266003,.0206582509,.0206582509,.0123949498,.002065825,.0103291254,.0165266003,.0144607751,.0061974749,0,0,0,.0061974749,.0123949498,.0185924247,.0123949498,.0206582509,.0144607751,.0330532007,.0351190269,.0537114516,.0557772778,.0433823243,.0351190269,.0475139767,.0516456254,.0433823243,.0289215501,.0392506756,.0537114516,.0578431003,.0599089265,.0723038763,.0557772778,1.865440011,2.138128996,2.532701492,.702380538,1.448143363,1.44194591,2.088549137,1.528710485,1.654725909,1.514249802,1.468801618,.9482136965,1.518381357,1.561763763,2.090615034,1.452275038,1.8096627,1.722898126,2.100944042,2.472792625,2.642190218,2.683506727,2.3633039,2.25794673,2.115404844,2.253815174,2.966524839,2.995446205,2.801258802,3.268135309,3.604864597,3.737077475,3.230950356,3.225785732
Burkina Faso,BFA,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/bf/flat/64.png,19751535,19.75153542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0843816251,.0843816251,.0843816251,.03375265,.0843816251,.0843816251,.0843816251,.1856395751,.2193922251,.3206501901,.1856395751,.3881554902,.3206501901,.3037738502,.3375265002,.6750530005,.9788268805,1.029455781,.7425583005,.6413003802,.3206501901,.3544028401,.2531448901,.2531448901,.3712791502,1.096961141,1.620127201,1.974529982,1.603250861,1.366982341,1.063208461,.6919293404,.8606925607,.8944452405,1.063208461,.8944452405,.7256819606,.7425583005,.5737950802,.7594346404,.6244240403,.6919293404,.6244240403,.5737950802,.4725371003,.2193922251,.2531448901,.2868975401,.3037738502,.2362685502,.2531448901,.3037738502,.3206501901,.2531448901,.1350106001,.1181342751,.2025159001,.8775689006,.9619505405,.8100636005,.2868975401,.2868975401,.3375265002,.1856395751,.050628975,0,0,0,.7931872606,.8100636005,.8100636005,.016876325,0,0,.5569187403,.6750530005,1.01257956
Benin,BEN,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/bj/flat/64.png,11485048,11.48504829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0290232413,.0290232413,.0290232413,.0290232413,.0290232413,.116092965,.0870697275,.0870697275,0,0,0,0,0,0,.37730214,.37730214,.37730214,0,0,0,.2612091899,.2612091899,.2612091899,0,0,0,.174139455,.174139455,.174139455,0,0,.2612091899,.2612091899,.2612091899,.23218593,.23218593,.23218593,.0870697275,.3482789099,.3482789099,.2612091899,0,.4063253701,.60948807,.60948807,.203162685,0,0,0,0,-.75460428,-.6385113001,-.6385113001,.116092965,.60948807,.6675345898,1.65432477,1.50920856,1.4511621,.5224183798,.0580464825,.2612091899,.31925565,.3482789099,.14511621,.116092965,.1306045949
Belgium,BEL,Europe,Western Europe,,.,.,.,Europe,https://www.countryflags.io/be/flat/64.png,11433256,11.43325615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0291547161,.0291547161,.0291547161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.8746414781,.8746414781,0,6.763894081,6.763894081,7.6385355,5.772633553,8.279939651,12.01174259,11.57442188,15.04383373,19.94182587,19.50450516,18.45493507,22.53659439,28.22176552,34.28594589,32.50750732,36.61832428,32.47835159,26.53079224,27.11388588,34.34425354,41.1373024,38.04690552,37.87197495,33.20722198,25.71445847,18.77563667,24.92728233,31.86610413,36.18100357,34.83988571,27.23050499,19.06718445,19.70858765,26.3850174,32.65328217,28.68824005,28.71739578,22.04096603,15.33538055,14.51904869,20.34999084,27.6678257,27.05557632,21.3704071,14.16919231,6.705584526,12.30329037,17.55113983,22.15758324,19.82520676,19.30042267,14.46073914,9.358663559,8.600641251,12.07005215,16.58903313,15.24791622,15.13129711,10.37907887,6.61812067,6.326573372,9.650211334,12.7114563,8.979652405,8.279939651,5.072920322,4.810528278,5.626860142,8.017546654,10.55400753,8.863033295,9.183735847,6.909667492,4.810528278,2.099139452,3.760958433,4.985456467
Burundi,BDI,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/bi/flat/64.png,11175378,11.17537785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1193099096,.1193099096,.1193099096,0,0,0,0,0,0,0,0,0,.0894824341,.0894824341,.0894824341,0,0,0,0,0,0,0,0,0,0,0,0,.2386198193,.3877572119,.3877572119,.1491373926,0,0,0,0,0,0,0,0,0,.3877572119,.3877572119,.3877572119,0,0,0,0
