Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,Population total,population_million,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020
Ukraine,UKR,Europe,Eastern Europe,,.,.,.,Europe,https://www.countryflags.io/ua/flat/64.png,44622516,44.62251663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0224102102,.0224102102,.0224102102,.0224102102,.0224102102,.0224102102,.1120510548,.1120510548,.1344612688,.1792816818,.2241021097,.2913327515,.4257940054,.4930246472,.5602552891,.6274858713,.6274858713,.6274858713,.7843573689,1.008459449,1.367022872,1.770406604,1.994508743,2.173790455,2.666815042,3.204660177,4.168299198,5.512911797,6.162807941,7.776343346,8.045265198,8.224547386,9.501929283,11.2947464,17.52478409,17.52478409,18.82457733,19.36242294,22.23092842,24.71846199,27.74384117,31.66562843,33.57049561,34.69100571,36.2821312,42.01914597,46.9942131,53.69486618,60.64202881,65.19129944,68.57524109,73.68477631,75.58963776,83.2763443,92.84550476,100.2408752,109.9444962,114.6506348,118.2362747,126.2143097,133.4528046,139.5483856,147.5712433,155.2803497,159.2917786,162.1154633,169.7573395,179.169632,189.1197662,200.2128296,208.6614685,213.7485962,225.2898407,234.4332123,242.8818665,257.0003052,264.7766418,274.8612366,280.4189758,283.6460266,288.9124451,297.0921631,305.7200928,315.4237061,324.7015381,327.0994263,331.0212097,337.3633118,347.0221252,358.5857849,371.7405701,380.3909302,382.7215881,385.7021484,393.0302734,403.5854797,411.5635071,424.1580505,433.6375732,438.9039917,441.0105286,443.5428772
Uganda,UGA,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/ug/flat/64.png,42723139,42.72314072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0936260745,.0936260745,.1638456285,.187252149,.280878216,.4681303799,.4681303799,.5149434209,.655382514,.8894476891,.8894476891,1.053293347,1.076699853,1.076699853,1.076699853,1.076699853,1.100106359,1.217139006,1.217139006,1.217139006,1.217139006,1.217139006,1.217139006,1.287358522,1.287358522,1.287358522,1.287358522,1.287358522,1.287358522,1.287358522,1.287358522,1.287358522,1.287358522,1.474610686,1.474610686,1.474610686,1.474610686,1.474610686,1.474610686,1.521423697,1.544830203,1.591643333,1.591643333,1.591643333,1.615049839,1.615049839,1.615049839,1.615049839,1.685269356,1.685269356,1.685269356,1.685269356,1.919334531,1.919334531,1.919334531,1.919334531,1.919334531,2.247025728,2.410871506,2.761969328,2.785375834,3.768449545,3.768449545,5.126027584,5.617564678,6.998548985,8.215687752,9.830738068,11.37556839,11.51600742,11.51600742,13.52896786,14.76951313,16.36115646,16.78247452,17.11016464,17.81236076,17.81236076,18.58477592,18.91246796,19.16993904
Tanzania,TZA,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/tz/flat/64.png,56318348,56.31834793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0177562032,.0177562032,.0177562032,.0177562032,.0177562032,.0177562032,.0355124064,.0532686077,.0532686077,.0532686077,.0532686077,.0887810141,.0887810141,.0887810141,.0887810141,.0887810141,.0887810141,.1242934167,.1242934167,.195318222,.195318222,.195318222,.195318222,.195318222,.195318222,.195318222,.195318222,.195318222,.8522977233,.8522977233,.8522977233,.8522977233,.8522977233,2.965285778,2.965285778,2.965285778,2.965285778,2.965285778,2.965285778,2.965285778,2.965285778,2.965285778,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118,3.249385118
Turkey,TUR,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/tr/flat/64.png,82319724,82.31972504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3158416748,.3158416748,.5102058053,.850342989,1.275514483,1.967936635,2.951905012,4.045203209,5.041318893,5.879514217,9.548136711,12.6579628,16.10792542,19.21775055,22.42475891,26.02049446,29.43401527,36.01810074,41.86117172,48.06867218,58.29708481,68.92636871,86.115448,104.84729,126.9804993,145.4815369,163.1443787,181.2202301,200.1585846,224.624176,264.0557861,310.763916,353.9856262,410.4848633,471.4422913,534.9871826,593.8552246,653.6464844,707.7161865,767.1430054,828.0639648,890.2483521,949.9788818,1008.069458,1049.517578,1086.981323,1125.987671,1163.512207,1201.279541,1235.609131,1263.731201,1289.277832,1313.621948,1335.791626,1355.410278,1371.421021,1384.686401,1396.870605,1410.488159,1428.600464,1441.865845,1457.913086,1476.037476,1491.659546,1510.804321,1530.167847,1542.570801,1554.584839,1566.416748,1578.248657,1589.558228,1600.807129,1620.510742,1643.858765,1676.013916,1717.449829,1756.541382,1783.764404,1796.167358,1811.254883,1823.220337,1839.376953,1850.880859,1863.210815,1878.529053,1895.317261,1913.466064,1929.403931,1946.556519,1962.26355,1978.237915,1995.074707,2012.956177,2031.080688,2055.181885,2072.34668,2087.093994,2102.9104
Tunisia,TUN,Africa,Northern Africa,,.,.,.,Africa,https://www.countryflags.io/tn/flat/64.png,11565204,11.56520367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0864662677,.0864662677,.0864662677,.1729325354,.1729325354,.1729325354,.1729325354,.1729325354,.259398818,.259398818,.4323313534,.4323313534,.4323313534,.4323313534,.4323313534,.4323313534,2.161656618,2.161656618,2.161656618,2.161656618,3.718049526,3.718049526,3.718049526,3.718049526,3.718049526,3.718049526,3.718049526,3.718049526,3.718049526,12.79700756,12.79700756,16.42859077,16.42859077,16.77445602,17.89851761,18.67671394,24.12408829,24.12408829,25.42108345,26.37221146,27.32334137,27.92860413,28.36093521,35.10530472,41.67674255,51.1015625,51.87976074,55.16547775,57.06773758,60.52638626,62.86097717,63.98503876,65.62789917,66.57902527,69.34594727,69.77827454,70.55647278,70.81587219,71.42113495,74.53392029,76.34971619,78.07904053,79.03016663,79.28956604,79.46250153,80.3271637,80.3271637,81.10536194,81.79708862,82.14295197,83.00761414,83.35348511,83.43994904,83.43994904,83.69934845,83.78581238,84.47754669,84.90987396,84.90987396,84.90987396,84.99633789,85.51513672,86.03393555,86.03393555,86.29333496,86.37979889,86.6391983,86.81213379,86.98506927,87.67679596,87.93619537,88.19559479,88.19559479,88.4549942,88.4549942,88.4549942,88.4549942,88.62792206,88.97379303,88.97379303,89.14672089
Trinidad and Tobago,TTO,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/tt/flat/64.png,1389858,1.389858007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.7194979787,.7194979787,.7194979787,0,0,0,.7194979787,.7194979787,.7194979787,.7194979787,.7194979787,.7194979787,.7194979787,.7194979787,.7194979787,.7194979787,.7194979787,.7194979787,.7194979787,.7194979787,.7194979787,8.633975983,11.51196766,11.51196766,12.23146534,13.67046165,14.38995934,14.38995934,15.10945702,15.10945702,15.8289547,20.14594269,26.62142372,34.53590393,34.53590393,38.13339233,38.85289001,42.45037842,42.45037842,51.0843544,51.80385208,59.71833038,63.31581879,66.91330719,71.2303009,74.10829163,74.10829163,74.10829163,74.10829163,74.82778931,76.98628235,76.98628235,76.98628235,76.98628235,76.98628235,76.98628235,76.98628235,76.98628235,76.98628235,76.98628235,76.98628235,77.70578003,77.70578003,77.70578003,77.70578003,77.70578003,77.70578003,77.70578003,77.70578003,77.70578003,77.70578003,77.70578003,77.70578003,77.70578003,77.70578003,77.70578003,77.70578003,77.70578003,77.70578003,78.42527771,78.42527771,78.42527771,78.42527771,78.42527771,78.42527771,78.42527771,78.42527771,78.42527771,78.42527771,78.42527771,78.42527771,78.42527771,78.42527771,78.42527771,78.42527771,78.42527771,78.42527771,78.42527771,78.42527771,78.42527771,78.42527771,81.30326843
Timor-Leste,TLS,Asia,South-eastern Asia,,.,.,.,Asia,https://www.countryflags.io/tl/flat/64.png,1267972,1.267971992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.7886609435,.7886609435,.7886609435,.7886609435,.7886609435,.7886609435,.7886609435,.7886609435,.7886609435,.7886609435,.7886609435,.7886609435,.7886609435,.7886609435,1.577321887,1.577321887,1.577321887,1.577321887,4.731965542,4.731965542,12.6185751,12.6185751,12.6185751,12.6185751,15.77321911,15.77321911,15.77321911,16.56188011,16.56188011,16.56188011,16.56188011,16.56188011,16.56188011,16.56188011,16.56188011,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217,18.92786217
Tajikistan,TJK,Asia,Central Asia,,.,.,.,Asia,https://www.countryflags.io/tj/flat/64.png,9100837,9.100836754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.43308258,51.64360428,51.64360428,119.6593246,134.383255,142.9538879,153.282608,155.6999664,173.0610046,183.9391327,194.3777313,204.9262085,220.1995392,229.5393372,243.6039734,257.8883667,263.8218994,273.7110901,283.8200684,293.709259,303.5984497,309.3122253,323.8163757,336.4525757,347.0010681,361.2854614,374.5809326,384.909668,398.2051392,406.5560303,413.3685913,420.8404236,427.8727417,438.9706116,443.8053589,451.4969482,460.8367615,468.8580017,475.8903198,482.4830933,488.7462769,495.1192932,495.1192932
Thailand,THA,Asia,South-eastern Asia,,.,.,.,Asia,https://www.countryflags.io/th/flat/64.png,69428524,69.4285202,0,0,0,0,.0288066063,.0288066063,.0720165148,.0720165148,.0720165148,.0720165148,.0720165148,.0720165148,.0720165148,.0720165148,.0720165148,.0720165148,.0720165148,.1440330297,.1440330297,.1440330297,.1440330297,.1440330297,.1728396267,.1728396267,.1728396267,.2016462386,.2160495371,.2160495371,.2160495371,.2160495371,.244856149,.244856149,.3024693727,.3024693727,.3168726563,.3168726563,.3168726563,.4032924771,.4032924771,.4032924771,.4465023875,.4465023875,.4465023875,.4465023875,.4465023875,.4465023875,.4465023875,.4465023875,.4753089845,.4897122979,.4897122979,.5041155815,.5041155815,.5041155815,.5041155815,.5905354023,.6049387455,.6049387455,.6049387455,.6049387455,.6337453127,.6337453127,.7489717603,1.008231163,1.267490625,1.397120357,1.397120357,1.397120357,3.298356295,4.925929546,7.273667812,7.273667812,8.814821243,9.707825661,11.42181873,11.42181873,12.79013252,12.79013252,13.53910446,14.59054565,16.3477478,17.54322243,18.55145454,20.23664093,21.56174469,22.94446182,24.32717896,25.73870277,27.76956749,28.792202,30.36216164,33.87656784,35.0000267,36.68521118,36.68521118,37.36216736,37.57821655,38.19755936,38.38480377,38.65846634,39.16257858,39.349823,39.45064545,39.46504974,39.56587219,39.7675209,39.92595673,40.09879684,40.14200592,40.24282837,40.27163315,40.30044174,40.96299362,41.04941177,41.10702515,41.12142944,41.13583374,41.15023422,41.15023422,41.59673691,41.72636795,41.91361237,42.00003052,42.07204819,42.17287064,42.18727493,42.21607971,42.41772842,42.41772842,42.6481781,42.67698669,42.70579147,42.72019577,42.74900436,42.74900436,42.79221344,42.79221344,42.80661774,42.82101822,42.82101822,42.93624496,43.02266693,43.02266693,43.02266693,43.02266693,43.02266693,43.10908508,43.15229416,43.16669846,43.32513428,43.46916962,43.46916962,43.52678299,43.54118347,43.75723267,43.75723267,43.78604126,43.97328186,43.97328186,43.97328186,44.01649475
Togo,TGO,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/tg/flat/64.png,7889094,7.889093876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1267572641,.1267572641,.1267572641,.1267572641,.1267572641,.1267572641,.1267572641,.1267572641,.1267572641,.1267572641,.1267572641,1.267572641,1.267572641,2.15487361,2.15487361,2.15487361,2.535145283,2.915417194,2.915417194,2.915417194,3.042174578,3.168931723,3.168931723,3.675960779,3.675960779,4.056232452,4.436504364,5.704077244,6.084349155,6.2111063,6.591378212,6.718135357,7.098407269,7.098407269,7.478678703,7.478678703,7.858950615,7.858950615,7.858950615,7.98570776,8.112464905,8.239222527,8.365980148,8.365980148,8.492736816,9.380038261,9.380038261,9.760310173,10.77436829,10.77436829,11.02788258,11.28139687,11.28139687,11.66166878,12.16869831,12.16869831,12.16869831,12.54896927,13.18275642,13.43627071,13.56302738,13.94329929,14.95735741,15.33762932,16.85871696,17.87277412,20.40792084,22.43603706,23.19658089,24.97118187,25.60496902,26.1119976,26.74578476,27.25281334,29.1541729,29.91471481,30.29498672,30.4217453,30.4217453,31.43580246,31.81607437,32.95689011,33.59067535,34.35121918,35.36527634,36.88636398,36.88636398,37.90042496,43.60449982,44.74531555,44.74531555,45.75937271,46.39316177,47.53397751,48.16776276,48.67479324,49.6888504,49.94236374,50.06912231,50.19587708,50.82966614,50.82966614,50.9564209
Chad,TCD,Africa,Sub-Saharan Africa,Middle Africa,.,.,.,Africa,https://www.countryflags.io/td/flat/64.png,15477751,15.47775078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1292177439,.1292177439,.1292177439,.1292177439,.1292177439,.1292177439,.1292177439,.1292177439,.1292177439,.3230443597,.3230443597,.5168709755,.5168709755,.5168709755,.5168709755,.5168709755,.5168709755,.5168709755,.9691330791,.9691330791,.9691330791,1.227568507,1.227568507,2.132092714,2.132092714,2.519746065,2.519746065,2.519746065,2.778181553,2.778181553,3.230443478,3.230443478,3.424270153,3.424270153,3.424270153,4.910274029,5.03949213,5.36253643,5.68558073,7.171584606,7.559237957,7.559237957,8.980632782,11.43577003,12.01725006,12.66333866,13.18021011,13.89090729,15.76456451,19.57648849,23.19458389,26.68346405,28.68633842,30.36616898,31.7229557,34.8241806,36.31018448,38.11923218,40.89741516,42.44802856,43.41716003,43.41716003,44.25707626,45.61386108,45.61386108,45.61386108,45.93690872,46.38916779,46.51838684,46.51838684,46.51838684,46.58299637,47.35830307,47.93978119,48.1982193,48.58587265,48.77969742,48.90891647,49.74882889,50.007267,50.26570129,50.26570129,50.39492035,50.45952988,50.45952988
Syria,SYR,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/sy/flat/64.png,16906283,16.90628242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.118299216,.118299216,.118299216,.177448824,.2365984321,.2365984321,.2365984321,.295748055,.295748055,.295748055,.295748055,.295748055,.295748055,.295748055,.295748055,.295748055,.295748055,.3548976481,.3548976481,.3548976481,.3548976481,.6506456733,.828094542,1.123842597,1.242141843,1.242141843,1.242141843,1.597039461,1.597039461,1.597039461,1.597039461,1.597039461,1.597039461,1.597039461,1.715338707,1.715338707,1.715338707,1.715338707,1.715338707,1.715338707,1.715338707,2.129385948,2.129385948,2.129385948,2.129385948,2.129385948,2.129385948,2.129385948,2.188535452,2.188535452,2.425133944,2.425133944,2.425133944,2.543433189,2.543433189,2.543433189,2.543433189,2.720881939,2.720881939,2.957480431,3.13492918,3.13492918,3.13492918,3.430677414,3.430677414,3.667275667,3.667275667,4.022173405,4.022173405,4.022173405,4.199622154,4.377070904,4.613669395,4.613669395,4.613669395,4.613669395,4.613669395,4.909417629,4.909417629,4.909417629,5.560063362,5.560063362,5.67836237,6.033260345,6.033260345,6.033260345,6.033260345,6.210709095
Eswatini,SWZ,Africa,Sub-Saharan Africa,Southern Africa,.,.,.,Africa,https://www.countryflags.io/sz/flat/64.png,1136191,1.13619101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.520534754,3.520534754,6.160935879,6.160935879,6.160935879,6.160935879,6.160935879,6.160935879,7.041069508,7.041069508,7.041069508,7.041069508,7.041069508,7.041069508,7.041069508,7.041069508,7.041069508,7.041069508,8.801337242,8.801337242,8.801337242,8.801337242,8.801337242,8.801337242,10.5616045,10.5616045,10.5616045,10.5616045,10.5616045,10.5616045,10.5616045,10.5616045,10.5616045,12.32187176,23.76361084,24.64374352,24.64374352,42.246418,44.88681793,58.08882523,63.36962509,64.24976349,68.65042877,76.57163239,85.37297058,98.57497406,104.7359085,104.7359085,137.3008575,139.0611267,144.3419342,147.8624573,147.8624573,147.8624573,147.8624573,166.3452759,170.7459412,174.2664795,176.9068756,176.9068756,194.509552,197.1499481,198.0300903,201.5506134,204.1910248,207.7115479,209.471817,216.5128937,217.3930206,219.1532898,219.1532898,227.9546356,230.5950317,234.995697,242.9169006,250.8381042,250.8381042,256.1188965,280.7626648,291.3242493,305.4064026,323.0090637,325.6494751,327.409729,334.4508057,359.0945435
Sweden,SWE,Europe,Northern Europe,,.,.,.,Europe,https://www.countryflags.io/se/flat/64.png,10175214,10.17521381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,SVN,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/si/flat/64.png,2073894,2.073894024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.821846962,4.821846962,4.821846962,4.821846962,4.821846962,4.821846962,4.821846962,4.821846962,33.75292969,33.75292969,38.09259415,38.09259415,49.18284225,49.18284225,57.86216736,61.71964264,66.05930328,71.36333466,72.32770538,73.29207611,73.29207611,79.56047821,83.90013885,83.90013885,91.61509705,92.57946777,93.06165314,94.99038696,98.84786987,101.7409744,101.7409744,105.5984497,106.5628204,106.5628204,107.5271912,110.9024811,112.3490372,112.3490372,115.2421494,116.2065201,116.2065201,117.6530685,118.6174393,119.0996246,121.5105515,122.9570999,123.4392853,123.4392853,124.8858414,125.3680267,128.7433167,130.1898804,131.1542358,131.6364288,643.7166138,645.163147,646.1275024,646.1275024,646.1275024,646.1275024,646.1275024,649.0206299,649.0206299,652.8781128,653.8424683,654.324646,654.324646,654.8068237,654.8068237,654.8068237,654.8068237,655.2890015,655.2890015,655.2890015,655.2890015,655.2890015,655.2890015,655.2890015,655.2890015,655.2890015,655.2890015,655.2890015,655.2890015,655.2890015,655.2890015,655.2890015,655.2890015,655.2890015,663.486145,663.486145,663.486145,663.486145,663.486145,663.486145,663.486145,667.3436279,667.3436279,667.3436279
Slovakia,SVK,Europe,Eastern Europe,,.,.,.,Europe,https://www.countryflags.io/sk/flat/64.png,5446771,5.446771145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.285165071,1.285165071,1.285165071,1.285165071,.3671900332,.3671900332,.3671900332,.3671900332,1.285165071,.5507850051,.5507850051,.9179750681,1.835950136,1.835950136,1.835950136,1.468760133,2.386735201,2.937520266,4.222685337,4.222685337,4.222685337,4.222685337,19.64466667,20.7462368,27.72284698,30.66036606,32.1291275,39.10573578,42.04325867,46.08234787,47.36751175,52.14098358,52.8753624,65.17623138,70.86767578,72.33643341,73.98879242,77.66069031,88.85998535,96.20378876,102.4460144,111.6257629,113.6453094,118.05159,136.0438995,139.8993988,147.9775848,166.1534882,168.7238159,172.7629089,176.0676117,180.4738922,194.6107025,204.1576538,207.6459503,211.3178558,213.5209961,217.5600891,218.8452454,226.0054626,228.5757904,230.5953369,235.0016174,238.8571014,239.9586792,242.7126007,243.6305847,244.5485535,245.650116,248.954834,250.7907867,251.1579742,251.8923492,252.4431305,252.6267395,253.1775208,253.1775208,255.0134735,256.298645,257.4002075,257.767395,258.6853638,258.6853638,258.8689575,258.8689575,258.8689575,261.806488,263.8260193,264.9276123,265.6619873,265.6619873,265.6619873,265.6619873,265.8455811,265.8455811,266.5799561,267.1307373,267.1307373,268.2322998,268.7830811,268.7830811
Suriname,SUR,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/sr/flat/64.png,575991,.5759909749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.208415031,6.944553375,6.944553375,6.944553375,6.944553375,10.41683006,10.41683006,10.41683006,10.41683006,10.41683006,10.41683006,10.41683006,10.41683006,10.41683006,10.41683006,10.41683006,12.15296841,12.15296841,12.15296841,12.15296841,12.15296841,13.88910675,13.88910675,13.88910675,13.88910675,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,15.62524509,83.3346405,83.3346405,83.3346405,128.4742279,128.4742279,128.4742279,184.0306549,229.1702576,229.1702576,267.3652954,305.5603333,314.2410278,331.602417,345.4915161,376.7420044,394.1033936
