Iso3,Country,image,idb,02Dec20,03Dec20,04Dec20,05Dec20,06Dec20,07Dec20,08Dec20,09Dec20,10Dec20,11Dec20,12Dec20,13Dec20,14Dec20,15Dec20,16Dec20,17Dec20,18Dec20,19Dec20,20Dec20,21Dec20,22Dec20,23Dec20,24Dec20,25Dec20,26Dec20,27Dec20,28Dec20,29Dec20,30Dec20,31Dec20,01Jan21,02Jan21,03Jan21,04Jan21,05Jan21,06Jan21,07Jan21,08Jan21,09Jan21,10Jan21,11Jan21,12Jan21,13Jan21,14Jan21,15Jan21,16Jan21,17Jan21,18Jan21,19Jan21,20Jan21,21Jan21,22Jan21,23Jan21,24Jan21,25Jan21,26Jan21,27Jan21,28Jan21,29Jan21,30Jan21,31Jan21,01Feb21,02Feb21,03Feb21,04Feb21,05Feb21,06Feb21,07Feb21,08Feb21,09Feb21,10Feb21,11Feb21,12Feb21,13Feb21,14Feb21,15Feb21,16Feb21,17Feb21,18Feb21,19Feb21,20Feb21,21Feb21,22Feb21,23Feb21,24Feb21,25Feb21,26Feb21,27Feb21,28Feb21,01Mar21,02Mar21,03Mar21,04Mar21,05Mar21,06Mar21,07Mar21,08Mar21,09Mar21,10Mar21,11Mar21,12Mar21,13Mar21,14Mar21,15Mar21,16Mar21,17Mar21,18Mar21,19Mar21,20Mar21,21Mar21,22Mar21,23Mar21,24Mar21,25Mar21,26Mar21,27Mar21,28Mar21,29Mar21,30Mar21,31Mar21,01Apr21,02Apr21,03Apr21,04Apr21,05Apr21,06Apr21,07Apr21,08Apr21,09Apr21,10Apr21,11Apr21,12Apr21,13Apr21,14Apr21,15Apr21,16Apr21,17Apr21,18Apr21,19Apr21,20Apr21,21Apr21,22Apr21,23Apr21,24Apr21,25Apr21,26Apr21,27Apr21,28Apr21,29Apr21,30Apr21,01May21,02May21,03May21,04May21,05May21,06May21,07May21,08May21,09May21,10May21,11May21,12May21,13May21,14May21,15May21,16May21,17May21,18May21,19May21,20May21,21May21,22May21,23May21,24May21,25May21,26May21,27May21,28May21,29May21,30May21,31May21,01Jun21,02Jun21,03Jun21,04Jun21,05Jun21,06Jun21,07Jun21,08Jun21,09Jun21,10Jun21,11Jun21,12Jun21,13Jun21,14Jun21,15Jun21,16Jun21,17Jun21,18Jun21,19Jun21,20Jun21,21Jun21,22Jun21,23Jun21,24Jun21
NIC,Nicaragua,https://www.countryflags.io/ni/flat/64.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,216.6213684,348.0866089,479.5518494,611.0170898,742.4822998,873.9475708,1005.412842,1136.878052,1136.878052,1136.878052,1136.878052,1027.529541,918.1809692,808.8323975,699.4838257,590.1353149,480.7867432,371.4382019,371.4382019,371.4382019,371.4382019,371.4382019,371.4382019,371.4382019,320.1905823,268.9429321,217.6952972,166.4476624,115.2000351,63.95240402,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104,12.70477104
NGA,Nigeria,https://www.countryflags.io/ng/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.712947845,3.712947845,3.712947845,3.712947845,3.712947845,25.01847649,46.32400513,67.62953949,88.93506622,110.240593,131.5461273,152.8516541,152.8516541,152.8516541,174.0767517,195.3018494,216.526947,237.7520447,265.7015686,293.651062,321.6005859,351.8028259,329.9684753,308.1340942,286.2997437,257.7409668,229.1821747,186.6307526,120.6014862,106.6088333,92.61618805,78.62353516,64.63088226,50.63822937,50.63822937,48.77132797,63.74682617,62.04803467,60.34924698,56.83479309,58.7764473,65.33913422,70.79743195,56.18313599,57.39783478,54.54506302,53.57505417,49.25378036,42.4746666,39.07526398,38.90605927,39.58214569,42.46007919,44.87561798,47.33637238,54.83023071,64.20137787,294.5468445,314.4743042,317.9619446,335.8035278,340.2035522,351.171936,345.540802,110.6399536,103.0250244,106.5527878,91.78752136,94.17899323,96.66965485,95.71860504,104.8527222,96.70101166,85.65386963,81.24142456,70.96372223,53.30082703,52.97919083,53.23226929,50.88747787,62.25042343,69.70635223,81.31362915,113.9729843,146.2436066,176.1497498,195.6424561,211.485611,228.9354706,242.2339935,228.0018005,214.5726013,201.1434021,201.1434021,201.1434021,201.1434021,201.1434021,208.5224915,215.9015808,223.2806702,230.6597748,238.0388641,245.4179535,252.7970428,252.7970428,252.7970428
NER,Niger,https://www.countryflags.io/ne/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.043272257,3.043272257,3.043272257,3.043272257,3.043272257,3.043272257,3.043272257,3.043272257,3.043272257,3.043272257,3.043272257,3.043272257,3.043272257,3.043272257,21.12913132,39.21499252,57.30084991,75.38671112,93.47257233,111.5584259,129.6442871,129.6442871,129.6442871,129.6442871,129.6442871,129.6442871,129.6442871,129.6442871,129.6442871,129.6442871,129.6442871,129.6442871,129.6442871,129.6442871,129.6442871,129.6442871,129.6442871,129.6442871,129.6442871,161.5372162,193.4301453,225.3230743,257.2160034,289.1089478,321.0018616,332.6362915,312.3777771,292.1192627,271.8607788,251.6022491,231.34375,211.0852356,211.0852356,191.4389038,171.7925568,152.146225,132.4998932,112.8535538,93.20722198,73.56088257,73.56088257,73.56088257,73.56088257,73.56088257,73.56088257,73.56088257,68.59003448,63.61919022,58.64834595,53.67749786,48.70665359,43.73580551,77.38988495,116.0148087,154.63974,193.2646637,231.8895874,270.5144958,309.1394348,309.1394348,309.1394348,309.1394348
NCL,New Caledonia,https://www.countryflags.io/nc/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.7865295,243.7865295,297.304718,350.822937,404.3411255,457.8593445,511.377533,564.895752,654.4320068,690.4500732,726.4681396,762.4862671,798.5043335,834.5223999,870.5404663,936.8529663,1003.165466,1069.478027,1135.790527,1202.103027,1268.415527,1334.728027,1334.728027,1334.728027,1334.728027,1334.728027,1334.728027,1334.728027,1334.728027,1575.26355,1815.799194,2056.334717,2296.870361,2537.406006,2777.941406,3018.477051,3085.867188,3153.257324,3220.647461,3288.037842,3355.427979,3422.818115,3490.208252,3437.474365,3384.740479,3332.006592,3279.272705,3226.538818,3173.804932,3121.071045,3199.803711,3278.536377,3357.269043,3436.001465,3514.734131,3593.466797,3672.199463,3672.199463,3730.306641,3788.414063,3846.52124,3904.628418,3962.735596,4020.843018,4119.207031,4159.463867,4199.720703,4239.978027,4280.234863,4320.491699,4360.748535,4315.055664,4269.362305,4223.669434,4177.976074,4132.283203,4086.590088,4040.896973,3954.970947,3869.044678,3783.118652,3697.192627,3611.266602,3525.340332,3439.414307,3510.25293,3581.091797,3651.93042,3722.769287,3793.60791,3864.446777,3935.2854,3743.388672,3551.491699,3359.594971,3167.698242,2975.801514,2783.904541,2592.007813,2645.963135,2699.918213,2753.873535,2807.828857,2861.78418,2915.739258,2969.69458,2973.286865,2976.878906,2980.471191,2984.063477,2987.655762,2991.247803,2994.840088,3009.06543,3023.290527,3037.515869,3051.740967,3065.966309,3080.191406,3094.416748,2826.292969,2558.168945,2290.045166,2021.921265,1753.797363,1485.673584,1217.549683,1338.236572,1458.92334,1579.610229,1700.297119,1820.984009,1941.670776,2062.357666,2062.357666,2062.357666
NAM,Namibia,https://www.countryflags.io/na/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.869290352,20.72140884,32.57352448,44.42564392,56.27775955,68.12987518,79.98199463,99.13766479,93.10810089,87.07854462,79.00087738,70.92321014,62.84553909,54.76787186,39.3866539,33.69747162,28.00828743,24.36721039,35.48883438,44.85993958,49.15454483,61.90998459,84.19991302,111.9748001,117.9849091,109.2906723,150.3694916,172.4260254,223.4827881,347.886261,470.1307678,479.2334595,611.2614136,695.2668457,803.3710327,784.1737061,685.7362671,729.2658081,776.1942749,700.1390991,624.0839844,548.0288086,805.2966309,858.3372803,865.3393555,816.0185547,843.3120117,949.7289429,1037.765381,756.7489014,813.6407471,775.1876831,775.0126343,710.3601685,724.1309204,779.388916,912.4574585,911.8447876,793.3347168,831.90448,867.2648926,745.0787964,699.8570557,665.1092529,555.9644775,560.8076172,520.4290161,480.6338806,522.5296021,469.8390198,481.1006775,567.5762939,646.9331055,635.7880859,636.6050415,700.0904541,727.9820557,789.2501831,848.359375,778.1635742,879.6352539,918.7885132,996.5115356,1145.422241,1184.51709,1238.783203,1351.458252,1255.413086,1216.901733,1214.509399,1130.192749,1095.64917
MYS,Malaysia,https://www.countryflags.io/my/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.4452972,359.9500122,443.2530823,499.4515076,561.9752808,567.756897,639.3789673,646.2888184,650.5977783,680.9829102,738.2733765,745.3372192,733.9326172,702.1655273,682.3060303,649.2520752,612.6730347,560.3712769,548.9349365,575.491333,596.2299194,613.8692627,651.3952637,686.7011108,688.8216553,693.0037842,688.9666138,763.470459,814.1002197,848.3322144,922.2696533,992.772583,1002.736328,1001.395142,945.2601318,909.7594604,882.7771606,813.2982178,772.7545166,766.7373047,806.6195068,855.9171753,850.4436646,841.2456665,843.5383911,834.5986328,807.8474121,747.8338623,719.1252441,727.8701172,693.5429688,702.5234985,699.324585,704.1184082,726.4156494,714.0776367,720.2987061,804.0549316,728.2597656,672.2402954,653.0264282,742.5098877,747.4260254,905.5728149,974.4309692,1169.464844,1265.787842,1358.454346,1348.517822,1456.360962,1390.946411,1225.001709,973.8984985,848.7490845,775.6271973,675.9082031,699.881897,797.6661377,1852.967041,2217.844482,2492.074219,2648.20459,2809.92627,2967.370605,3071.589111,2227.547607,2155.327637,2215.041992,2306.514648,2416.584717,2304.534668,2171.899902,2197.343994,2222.787842,2206.945068,2239.042969,2288.447266,2261.969971,2629.117676,3012.38208,3409.615723,3655.825439,3922.60376,4149.948242,4754.963867,5047.519531,5273.94873,5562.833984,5814.070801,5909.537598,6005.004395,6175.643066,6332.656738,6549.847656,6690.613281
MWI,Malawi,https://www.countryflags.io/mw/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387.5492859,498.2630005,588.8118896,705.3995361,685.3527832,722.4660034,663.7076416,627.1652832,571.6942139,509.3887329,375.2779541,377.8015137,339.365448,327.834259,315.5458374,307.210083,305.7088013,370.6245117,391.9507446,410.7770386,507.7588196,522.661377,488.6517029,454.6420593,396.0766296,381.1006165,358.1956787,247.1906128,182.5701904,167.2162476,145.3683777,140.2051239,135.0418701,152.2402496,160.9014435,172.3814697,181.4993591,207.0558014,207.5813751,208.1069489,208.6325378,200.7350922,183.641037,168.5548096,148.1655579,152.8071747,141.6342163,128.8235168,134.6921387,140.5607605,146.4293671,131.5478668,116.6663437,112.8790436,110.7294846,91.19979858,77.37862396,71.91156769,79.10430145,90.06859589,86.51750183,85.53720856,83.25774384,85.13170624,83.78922272,85.89546967,81.75383759,82.24989319,77.88385773,81.32077789,73.83277893,59.27015686,43.27187347,29.74990463,30.82599449,32.01493835,56.18755722,81.42314148,94.67477417,127.2828751,150.0644531,160.842392,173.7987671,189.7038727,204.3806763,287.3392029,312.5354309,339.1331787,331.9680176,324.8028259,296.7484131,260.17453,169.2398224
MUS,Mauritius,https://www.countryflags.io/mu/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.37102509,45.6896286,68.00823212,90.32683563,112.6454315,134.964035,157.2826385,179.6012421,179.6012421,179.6012421,179.6012421,179.6012421,179.6012421,179.6012421,179.6012421,179.6012421,179.6012421,520.0093384,860.4174194,1200.825439,1541.233521,1881.641602,2222.049805,2562.457764,2562.457764,2562.457764,2562.457764,2562.457764,2562.457764,2562.457764,2562.457764,2562.457764,2562.457764,2562.457764,2562.457764,2562.457764,2562.457764,2562.457764,2562.457764,2562.457764,2562.457764,2562.457764,2562.457764,2562.457764,2562.457764,2562.457764,2562.457764,2562.457764,2562.457764,2562.457764,2562.457764,2562.457764,2434.464355,2306.470947,2178.477539,2050.484131,1922.490845,1794.497437,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,1666.504028,2498.965088,3331.42627,4163.887207,4996.348633,5828.80957,6661.270996,7493.731934,7493.731934,7493.731934,7493.731934,7493.731934,7493.731934,7493.731934,7493.731934,7493.731934,7493.731934,7493.731934,7493.731934,7493.731934,7191.521484,6889.310547,6587.100098,6284.88916,5982.678711,5680.467773,5378.257324,5378.257324,5961.210938,6544.165039,7127.118652,7710.072266,8293.026367,8875.979492,9458.933594,9458.933594,9458.933594,9458.933594,9458.933594,9458.933594,11158.45117,12857.96875,14557.48633,16257.00391
MRT,Mauritania,https://www.countryflags.io/mr/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.56592941,51.42843246,51.29093552,51.15343857,51.01594162,50.87844467,50.74094772,56.81985092,62.89875031,68.9776535,75.0565567,81.13545227,87.21435547,93.29325867,93.29325867,93.29325867,93.29325867,93.28739166,93.28151703,93.27565002,93.26977539,93.26390839,93.25803375,93.25216675,93.25216675,93.25216675,93.25216675,93.25216675,93.25216675,93.25216675,93.25216675,93.25216675,93.25216675,93.25216675,93.25216675,93.25216675,93.25216675,93.25216675,107.1826019,121.1130295,135.0434723,148.9738922,162.9043274,176.8347626,190.7651978,190.7651978,190.7651978,190.7651978,190.7651978,190.7651978,206.3540802,221.9429779,198.8867798,175.8305664,152.7743683,181.0711975,209.368042,222.0759888,234.7839355,286.1369629,307.3925781,328.6481934,298.5507813,268.4533386,238.3559265,208.2584991,178.1610718,178.1610718,169.2716675,160.3822784,151.7605286,143.1387787,134.5170441,125.8952942,182.5895386,729.03125,1275.4729,1821.646973,2367.821045,2913.995117,2935.269531,2891.228027,2366.328613,1841.429077
MOZ,Mozambique,https://www.countryflags.io/mz/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.1797028,197.9562378,165.7327881,133.5093231,101.2858582,69.06240082,36.83893967,36.83893967,36.83893967,36.83893967,60.5090065,84.17906952,107.8491364,131.5192108,155.18927,178.8593445,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,202.5294037,203.5523071,204.5752106,205.598114,206.6210022,207.6439056,208.6668091,180.1837158,150.6777191,121.17173,91.66574097,62.15974426,32.65375137,3.147758007,3.147758007,3.147758007,3.147758007,3.147758007,3.147758007,3.147758007,2.997392893,2.847027779,2.696662664,2.546297312,2.395932198,2.245567083,2.095201969,2.095201969,2.095201969,2.095201969,16.82803917,31.56087494,46.29371262,61.02655029,75.75938416,90.49222565,105.2250595,105.2250595,105.2250595,105.2250595,105.2250595,105.2250595,105.2250595,105.2250595
MNG,Mongolia,https://www.countryflags.io/mn/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.5880127,382.7449036,418.6671448,454.589386,442.9272156,428.2008362,457.3802185,486.5596313,515.7390137,859.8128662,1580.112549,2376.311035,3051.020996,3701.172119,4455.462402,4752.865234,4920.362305,5554.84082,5519.241211,5412.172852,4924.327637,4419.133301,4370.826172,5287.755859,4137.04248,3593.094482,3242.103516,3077.333008,2825.772217,3004.039063,1955.121826,2159.389648,2432.693115,2734.836426,4452.366699,6097.526855,7968.742676,9824.479492,11651.4668,12412.07422,12071.77051,10535.19434,9070.989258,6950.901367,4881.485352,2812.069824,1739.997437,1739.997437,1739.997437,1739.997437,1739.997437,1739.997437,1739.997437,4521.313477,7302.629395,10083.94531,12865.26074,15646.57715,18711.93945,21081.08789,21203.62891,22135.58203,23704.49219,26709.81055,29491.8457,30456,36396.35156,39575.32031,38667.35938,36716.11328,33282.49219,29216.96484,26622.63281,19219.01758,14024.0459,11578.01465,9414.749023,7801.921875,7151.085449,6689.015625,6761.701172,7129.320313,7633.838867,8213.070313,9903.31543,11780.47949,13167.95117,15757.05566,21222.7168,21386.31641,21598.76367,22575.98633,20403.88867,20108.05469,19511.87891,14907.13379,14656.83398,14137.73828,12243.13574,13444.54395,11747.26855,9143.249023,7684.083496,6925.322754,6339.421875,5231.157715,3815.702637,3703.02417,3590.345703,3198.753662,3132.89502,3162.974121,3067.081299,3037.970947,3078.459473,3118.947998
MNE,Montenegro,https://www.countryflags.io/me/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.3088074,281.7988586,249.2888947,243.6409912,237.9930725,223.9651184,220.8656464,238.0848999,294.7936401,351.5024109,323.9515991,296.4007874,277.230011,258.0592346,270.3423157,243.1358795,308.798645,431.8589172,576.7302856,640.3267212,797.8255005,852.8123169,909.6358643,873.59021,837.5445557,1166.088013,1571.314453,1811.465698,2101.437988,2503.909424,2738.550293,2687.122314,2659.112305,2322.762695,2356.512451,2415.51709,2536.740723,2638.219482,3205.536621,3321.25,3557.498291,3399.999268,3306.096924,2924.977539,2579.44458,2443.756592,2309.676025,2468.55249,2524.802002,2529.623291,2795.48877,2899.952148,2627.428711,2421.027344,2033.479248,1818.812622,1588.074585,1213.383545,1043.946045,863.7178345,681.6529541,612.0871582,691.9844971,862.5699463,810.6825562,866.9321289,1224.174316,5713.348633,7685.527344,8455.113281,9135.15918,10576.06641,11651.69629,12691.28027,9259.368164,8323.558594,8048.050781,7899.276367,7034.869629,6253.574219,5629.77832,5190.801758,4816.11084,4688.688477,4168.092773,3818.3125,3623.849609,3388.979004,7480.962891,7917.757813,8524.679688,10288.96387,11425.5498,12197.66113,13368.80078,9823.700195,10054.78223,9895.332031,8872.738281,8156.416992,7672.440918,6937.293457,6572.245605,6025.132324,5774.19043,5147.409668,4659.186035,4429.94043,4004.51001,3638.428711,3258.112793,3032.425537,3035.180664,3052.285156,2971.125,2796.866211,2649.125,2641.204102
MMR,Myanmar,https://www.countryflags.io/mm/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677.2019653,778.2768555,778.2768555,778.2768555,699.6039429,620.9309692,542.2580566,463.5851135,384.9122009,306.2392578,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,227.56633,282.9480896,338.329834,393.7115784,449.0933228,504.4750977,559.8568115,615.2385864,615.2385864,615.2385864,615.2385864,615.2385864,615.2385864,615.2385864,615.2385864,615.2385864,615.2385864,615.2385864,615.2385864,615.2385864,615.2385864,615.2385864,615.2385864,615.2385864,707.1934814,799.1483765,891.1032715,983.0581665,1075.013062,1166.968018,1258.922852,1258.922852,1258.922852,1258.922852,1258.922852,1212.406372,1165.889893,1119.373413,1072.856934,1026.340454,979.8239136,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341,933.3074341
MLT,Malta,https://www.countryflags.io/mt/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2460.197754,2408.317383,2386.209229,2415.981445,2402.126953,2374.418213,2333.739014,2272.131104,2308.09375,2323.127197,2393.873291,2593.141846,2904.719727,3165.596191,3389.330811,3620.729736,3857.139893,3821.766846,3792.878906,3772.539307,3710.931152,3650.502197,3644.01709,3646.964844,3857.139893,3937.61377,4004.527832,3871.289063,3766.643799,3739.819092,3852.718262,4091.191895,4109.762695,4156.337402,4321.116699,4482.064453,4583.467285,4524.806641,4507.709961,4805.433105,4907.130859,5285.91748,5376.708496,5863.972656,6274.890137,6519.554199,6871.811035,7167.471191,7125.907715,7222.594238,7222.299316,7500.567383,7339.914551,7371.161133,6841.743652,6808.139648,6947.273438,7257.377441,7315.448242,7778.835938,8206.554688,9297.814453,9858.183594,10214.8623,10380.23145,10623.12598,10942.95801,11039.05469,10963.29785,10568.8877,10350.45898,9742.336914,9227.658203,8909.005859,8484.234375,8472.148438,8406.413086,8553.800781,8913.722656,9393.027344,9334.367188,9528.035156,9420.146484,9921.265625,9373.277344,9857.59375,9996.433594,10704.7793,10887.83496,11164.04004,10882.5293,10836.83887,10572.12988,10177.7207,9240.333984,8797.286133,8316.211914,8303.241211,8439.427734,8325.939453,8577.087891,9578.736328,10159.14941,10839.49219,10688.27148,11213.85742,11734.72559,11940.77344,11994.12793,12091.4043,12384.11621,13214.49902,13080.37598,12895.84668,13183.84277,13474.78613,13792.55469,13731.53613,14153.36035,14783.00098,15348.67578,15584.79102,15592.45508,15148.22754,14177.82617,12788.84277,12140.92578,11029.62207,11221.52051,10586.2793,10634.91699,11002.50293,11578.78906,11246.28223,11297.57324,10649.06641,10574.7832,10340.1416,10484.87695,10513.46973,10521.42871,11128.96094,11589.10645,11600.60254,11745.63184,11634.20703,11403.10254,11563.46094,10426.80566,9440.486328,9097.367188,8636.042969
