Iso3,Country,image,idb,02Dec20,03Dec20,04Dec20,05Dec20,06Dec20,07Dec20,08Dec20,09Dec20,10Dec20,11Dec20,12Dec20,13Dec20,14Dec20,15Dec20,16Dec20,17Dec20,18Dec20,19Dec20,20Dec20,21Dec20,22Dec20,23Dec20,24Dec20,25Dec20,26Dec20,27Dec20,28Dec20,29Dec20,30Dec20,31Dec20,01Jan21,02Jan21,03Jan21,04Jan21,05Jan21,06Jan21,07Jan21,08Jan21,09Jan21,10Jan21,11Jan21,12Jan21,13Jan21,14Jan21,15Jan21,16Jan21,17Jan21,18Jan21,19Jan21,20Jan21,21Jan21,22Jan21,23Jan21,24Jan21,25Jan21,26Jan21,27Jan21,28Jan21,29Jan21,30Jan21,31Jan21,01Feb21,02Feb21,03Feb21,04Feb21,05Feb21,06Feb21,07Feb21,08Feb21,09Feb21,10Feb21,11Feb21,12Feb21,13Feb21,14Feb21,15Feb21,16Feb21,17Feb21,18Feb21,19Feb21,20Feb21,21Feb21,22Feb21,23Feb21,24Feb21,25Feb21,26Feb21,27Feb21,28Feb21,01Mar21,02Mar21,03Mar21,04Mar21,05Mar21,06Mar21,07Mar21,08Mar21,09Mar21,10Mar21,11Mar21,12Mar21,13Mar21,14Mar21,15Mar21,16Mar21,17Mar21,18Mar21,19Mar21,20Mar21,21Mar21,22Mar21,23Mar21,24Mar21,25Mar21,26Mar21,27Mar21,28Mar21,29Mar21,30Mar21,31Mar21,01Apr21,02Apr21,03Apr21,04Apr21,05Apr21,06Apr21,07Apr21,08Apr21,09Apr21,10Apr21,11Apr21,12Apr21,13Apr21,14Apr21,15Apr21,16Apr21,17Apr21,18Apr21,19Apr21,20Apr21,21Apr21,22Apr21,23Apr21,24Apr21,25Apr21,26Apr21,27Apr21,28Apr21,29Apr21,30Apr21,01May21,02May21,03May21,04May21,05May21,06May21,07May21,08May21,09May21,10May21,11May21,12May21,13May21,14May21,15May21,16May21,17May21,18May21,19May21
IDN,Indonesia,https://www.countryflags.io/id/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0147946989,.0197262652,.0246578325,.0295893978,.0345209651,.0392081402,.0436509252,.0480679348,.0562490523,.0670516938,.0806607828,.0958343744,.1151728407,.1347303987,.1567718834,.1782580316,.2001215219,.2226996124,.2466801554,.2686345875,.2903979421,.3123293817,.3346709311,.3630194366,.3932264447,.4227780998,.4527468979,.4832156599,.5148580074,.5464141369,.5730184913,.59571141,.6198915243,.6455587745,.6720730066,.6959179044,.7173606753,.7409254909,.7690892816,.7998902202,.8341448903,.8714548349,.915821135,.9672437906,1.031159997,1.092088699,1.149661064,1.212469816,1.283581614,1.360301971,1.442630887,1.520085454,1.601980567,1.686328769,1.775197506,1.853003144,1.930148363,2.01660037,2.109670877,2.205506086,2.324931622,2.452753544,2.580821276,2.713556528,2.88141942,3.039232731,3.197126389,3.360800743,3.499051809,3.653115749,3.804833412,3.91377759,4.027813435,4.160195827,4.260517597,4.369669437,4.47014904,4.575910091,4.686952114,4.798348904,4.896844387,5.01875782,5.158119678,5.301857471,5.438046932,5.563942909,5.683826447,5.813373089,5.921121597,6.007071972,6.088004589,6.163919926,6.242032528,6.329348087,6.405252934,6.49742794,6.59106493,6.682454586,6.779480934,6.883847237,6.986174107,7.09127903,7.184463978,7.273795605,7.359272957,7.44436264,7.522891521,7.60152483,7.680385113,7.765690804,7.856933594,7.954112053,8.051656723,8.149567604,8.231865883,8.298551559,8.34954834,8.394469261,8.43331337,8.468392372,8.507131577,8.543711662
HUN,Hungary,https://www.countryflags.io/hu/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.060740374,.0810621828,.1081545204,.1486505419,.2033627629,.2685778439,.3442957997,.4305166006,.5234290361,.6197757125,.7141816616,.8065095544,.8953817487,.9807662368,1.057032228,1.134123802,1.201826215,1.263909578,1.321005225,1.375486612,1.424366474,1.472460151,1.517737746,1.572128534,1.643624544,1.743307471,1.886172533,2.069483757,2.2785182,2.496769428,2.718649149,2.932918072,3.143783569,3.338398457,3.503227949,3.645705462,3.777417421,3.900013208,4.013798237,4.121638775,4.229934692,4.334805489,4.435643196,4.540511131,4.653846264,4.79129076,4.956653595,5.168376923,5.420984745,5.696929455,5.973515511,6.260088921,6.571509838,6.889579773,7.193486214,7.618658543,8.031460762,8.486981392,8.971506119,9.458795547,10.0152483,10.66755867,11.1962719,11.74239349,12.30795193,12.91338539,13.53357983,14.17488861,14.78337383,15.40152645,16.01955986,16.58225822,17.1352272,17.7002449,18.19781876,18.65849495,19.13513947,19.62533188,20.16849136,20.73337173,21.33034325,22.02626228,22.83285332,23.63855934,24.42879295,25.25990486,26.09812546,26.94722939,27.85570335,28.71615791,29.63411522,30.60755157,31.58407021,32.72170258,33.93884277,35.10116959,36.27856445,37.47098541,38.7011528,39.96527863,41.11252213,42.18012619,43.166996,44.09072495,44.97470474,45.76408768,46.49115753,47.16482925,47.83146286,48.57500076,49.40049744,50.21989059,51.11302185,52.09754562,53.20730972,54.40581894,55.56776047,56.79893112,58.08694458,59.37490845,60.63998795,61.84466934,62.97809219,64.17073059,65.25588226,66.27330017,67.23639679,68.14113617,68.97188568,69.7569046,70.48743439,71.21363068,71.98091125,72.7950592,73.65432739,74.56690979,75.50036621
HRV,Croatia,https://www.countryflags.io/hr/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2698314488,.302459538,.3431158066,.3952232897,.4609940946,.5268802047,.5941004157,.6626547575,.7232962251,.7840932012,.8419197202,.8975061774,.958897531,1.026093841,1.099095225,1.18052125,1.262303829,1.344145775,1.416564941,1.485064268,1.549643636,1.613191009,1.673086286,1.729329824,1.781921268,1.833225489,1.883242607,1.931972384,1.978942752,2.024153471,2.087089062,2.145958424,2.204936266,2.264022827,2.323217869,2.380105972,2.448467255,2.508816957,2.571322441,2.635983467,2.702800274,2.771772623,2.861244678,2.957436323,3.060347795,3.177320957,3.308355808,3.453452349,3.612610817,3.777915239,3.949365377,4.13124609,4.30865097,4.481580257,4.650033474,4.814011097,4.980361462,5.149084568,5.315896511,5.486571312,5.661109924,5.839511871,6.021776676,6.201558113,6.378855705,6.553669453,6.739412785,6.936881065,7.146074295,7.366992474,7.588706493,7.811215401,8.034520149,8.258620262,8.480498314,8.700154305,8.91758728,9.125799179,9.324789047,9.514556885,9.695102692,9.869709015,10.03837681,10.23095703,10.45444965,10.70885563,11.017066,11.36781693,11.70739841,12.03581142,12.31408882,12.54223061,12.74111366,12.89844036,13.06853771,13.28936481,13.51236725,13.75691319,14.03302479,14.32695198,14.67781067,15.04843616,15.42353439,15.79168892,16.1504631,16.51229095,16.89250946,17.25261688,17.59642982,17.9270401,18.28373146,18.63559532,18.99912453,19.34692955,19.78672981,20.24417877,20.66950417,21.06524849,21.49443054,21.95368004,22.48956299,23.02416229,23.64495659,24.3793087,25.15781212,25.9713459,26.81769943,27.68525314,28.53299332,29.34269905,30.14396667,30.90524673,31.65887642,32.426651,33.20504761
HND,Honduras,https://www.countryflags.io/hn/flat/64.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0366309471,.0395096876,.042388428,.0452671722,.0481459126,.051024653,.0539033972,.0567821376,.059660878,.0625396222,.0654183626,.0998768434,.1404407322,.1871100217,.2376563698,.2920798063,.3472036421,.4030279219,.427972883,.4475128651,.461647898,.4726062715,.4803880155,.4881697893,.4959515333,.5037332773,.5115150213,.5192967653,.5270785093,.5349572301,.5429329872,.5510056615,.5591753721,.5674420595,.5758057237,.5853998065,.5961272717,.6079881787,.6209824681,.6351102591,.6503713727,.6667659879,.6831605434,.699555099,.7159496546,.7323442698,.7487388253,.7651333809,.7815279961,.7979225516,.8143171072,.8307117224,.8471062779,.8635008335,.8798953891,.8962900043,.9126845598,.9290791154,.9454737306,.9618682861,.9782628417,.9946574569,1.011052012,1.027446628,1.043841124,1.060235739,1.076630354,1.09302485,1.109419465,1.125813961,1.142208576,1.156261086,1.167971492,1.177339792,1.184366107
HKG,"Hong Kong SAR, China",,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.082088694,.1339743435,.2099027932,.3082021773,.4264202416,.5524455309,.6873248219,.8259946108,.9731330872,1.113760352,1.264654875,1.425080061,1.597361803,1.775822997,1.963155508,2.159188747,2.381394625,2.618126154,2.868788481,3.141085625,3.435408592,3.749289751,4.082134724,4.415947914,4.721339226,4.999110222,5.250252247,5.477755547,5.684845924,5.867810726,6.034221649,6.21022892,6.399764061,6.583821774,6.765404701,6.944897175,7.140677452,7.381647587,7.678233147,8.02321434,8.43313694,8.907797813,9.442387581,10.01951027,10.60036659,11.15892601,11.69728756,12.22035027,12.7298193,13.22105598,13.69143009,14.13374805,14.55935001,14.97261906,15.36571884,15.74110699,16.09402466,16.43650055,16.77626801,17.11880875,17.46557426,17.83158493,18.21763611,18.63322449,19.06932831,19.52176476,19.98549843,20.45820999,20.93483734,21.41423988,21.89306831,22.36646271,22.83088684,23.28574371,23.73165894,24.16544342,24.5906868,24.99984932,25.39821243,25.79184532,26.16702843
GUY,Guyana,https://www.countryflags.io/gy/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0644307807,.0859863013,.1075811163,.1292152405,.1508886516,.1726013571,.2012411654,.2368080914,.2793021202,.3287232518,.385071516,.4483468533,.5185493231,.5887517929,.6589542627,.7291567326,.7993592024,.8695616722,.939764142,1.009966612,1.080169082,1.150371552,1.220574021,1.290776372,1.360978842,1.431181312,1.501383781,1.571586251,1.641788721,1.711991191,1.782193661,1.868636966,1.971321225,2.090246439,2.225412369,2.376819134,2.544466972,2.728355646,2.91224432,3.096132994,3.280021667,3.463910341,3.647799015,3.852816582,4.07896328,4.326238632,4.592411995,4.877482891,5.181451321,5.50431776,5.824953079,6.143357277,6.459530354,6.77570343,7.108270645,7.457232952,7.822589397,8.204340935,8.63260746,9.10738945,9.628686905,10.18010521,10.76164436,11.37330532,12.01508617,12.65686703,13.28767872,13.90752125,14.51639366,15.08253574,15.60594749,16.08662987,16.52458,16.93077087,17.30520058,17.64786911,17.99053574,18.33320427,18.6758728,18.96958923,19.21435165,19.41016197,19.55702019,19.6549263,19.7038784,19.7038784,19.7038784,19.7038784,19.7038784,19.7038784,19.7038784,19.7038784
GTM,Guatemala,https://www.countryflags.io/gt/flat/64.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0150731374,.0214366801,.0283303093,.0357540287,.0445447937,.0547026061,.0648604184,.0750182346,.0851760432,.100995034,.117314294,.1349380612,.1578304172,.184075579,.2146094739,.2479346246,.2792967856,.3107393086,.3397690654,.3646790683,.3897091746,.4129137695,.4365291893,.4576656222,.4781643152,.4988758266,.5208372474,.5428433418,.5636236072,.581633389,.598888576,.61620754,.6343870759,.6514807343,.6668483615,.6832313538,.7015964389,.7222740054,.7425656319,.7618384957,.7816588283,.801653862,.8206650019,.8388411999,.8554304838,.8709927201,.8861582279,.8989382982,.9095036387,.918790102,.9261467457,.932380259,.9388279915,.9455338717,.9515727162,.9574343562,.9626168013,.9681421518,.9727489352,.977456212,.9822590351,.9874613285,.9946299791,1.006196618,1.023605943,1.051348567,1.080904245,1.114411235,1.151565433,1.198649764,1.251194715,1.308046699,1.366112828,1.424001813,1.480118632,1.543310881,1.60572052,1.657509327
GRL,Greenland,https://www.countryflags.io/gl/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.025353909,5.163063049,5.30077219,5.438481331,5.576190472,5.713899136,5.851608276,5.989317417,6.127026558,6.264735699,6.402444839,6.54015398,6.677863121,6.815572262,6.953280926,7.090990067,7.228699207,7.366408348,7.504117489,7.64182663,7.77953577,7.917244911,8.054953575,8.192663193,8.330371857,8.468081474,8.605790138,8.743498802,8.89046669,9.046692848,9.21217823,9.386921883,9.570923805,9.764184952,9.966704369,10.16922379,10.3717432,10.57426262,10.77678204,10.97930145,11.18182087,11.38434124,11.58686066,11.78938007,11.99189949,12.19441891,12.39693832,12.59945774,12.80197716,13.00449657,13.20701599,13.40953541,13.61205482,13.81457424,14.01709366,14.21961308,14.42213345,14.62465286,14.82717228,15.0296917,15.23221111,15.43473053,15.63724995,15.83976936,16.04228973,16.2448082,16.44732857,16.64241982,16.83008385,17.01032257,17.20956612,17.41710663,17.6186657,17.8767128,18.14785004,18.43207741,18.72939301,19.11493683,19.64811707,20.20960045,20.79403305,21.36503601,21.92261124,22.46675682,22.90176582,23.31331635,23.74807167,24.07681465,24.38675308,24.67788696,24.95021439,25.19576645,25.28849792,25.31535721,25.34844208,25.4210701,25.53324318,25.68496132,25.87288857,26.1526947,26.54631233,27.05373764,27.60901833,28.21215057,28.86313438,29.76757813,30.77044678
GRD,Grenada,https://www.countryflags.io/gd/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.094154343,.1514672637,.2243370861,.3127637804,.4167473912,.5362878442,.6713852286,.8640885353,1.114397645,1.422312737,1.754379869,2.110599041,2.490970135,2.895493031,3.266562223,3.604177475,3.908338785,4.212500095,4.516661644,4.820822716,5.124984264,5.429145813,5.733306885,6.037468433,6.341629505,6.645791054,6.929828644,7.187718868,7.419460773,7.625054836,7.804501057,7.957799435,8.084949493,8.206075668,8.327201843,8.448328018,8.558893204,8.658895493,8.748336792,8.827216148,8.895534515,8.953956604,9.002484322,9.051677704,9.101538658,9.152065277,9.204668999,9.259348869,9.315438271,9.372938156,9.431847572,9.503985405,9.570829391,9.630969048,9.697312355,9.769860268,9.848611832,9.933566093,10.01290703,10.10013103,10.19523716,10.28531933,10.40451431,10.55282211,10.73024368,10.98159599,11.25794315,11.55928516,11.88562107,12.20281315,12.53015327,12.8676405,13.14552593,13.41777134,13.68437672,13.94534302,14.20066929,14.43106556,14.63653183,14.87722015,15.15313148,15.46426582,15.81062317,16.19220161,16.54442978,16.86730385,17.12560463,17.31932831,17.4484787,17.51305389,17.51305389,17.51305389
GRC,Greece,https://www.countryflags.io/gr/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0202417169,.0333936438,.0540986061,.0792496651,.1113387644,.1548266411,.2044498622,.2587295175,.3116007745,.3646397889,.4236317575,.482888639,.53632164,.5895203948,.6407696605,.688495934,.7390523553,.7988203764,.8719919324,.9631302357,1.06923759,1.184891224,1.310091496,1.447602272,1.588984251,1.733225465,1.87896955,2.026976585,2.176767349,2.328341961,2.485250711,2.64776206,2.814740896,2.983496904,3.151982546,3.318590164,3.483319283,3.6460464,3.807667494,3.970992088,4.138588905,4.309659481,4.486499786,4.669109344,4.852669239,5.044532776,5.246365547,5.457101345,5.679495335,5.888072968,6.121912479,6.370651722,6.62447834,6.880505562,7.137366295,7.393462658,7.668028831,7.921987534,8.180919647,8.443242073,8.707266808,8.976160049,9.250284195,9.523704529,9.796422005,10.0643158,10.32963562,10.59278297,10.85207176,11.10728741,11.3409729,11.5531311,11.76367855,11.97002506,12.17427349,12.37791061,12.58160496,12.80564117,13.05002117,13.2988596,13.55340862,13.76809311,13.98861694,14.21191597,14.43448925,14.65633678,14.87660313,15.09338379,15.36220837,15.63479996,15.93580818,16.25317001,16.58688545,16.95612907,17.36058617,17.78615952,18.23439026,18.68564224,19.13723946,19.5891819,20.03458405,20.4750843,20.91223717,21.34617996,21.7754879,22.20331192,22.62965202,23.05570984,23.47887611,23.90702248,24.33986092,24.7788372,25.22265625,25.67131805,26.12932014,26.604599,27.09302902,27.53540993,27.9263916,28.29066849,28.62824249,28.96922684,29.36894417,29.83317947,30.41550446,31.12405396,31.89355278,32.72399902,33.61207962,34.49540329,35.3669548,36.2324791,37.09098053,37.9495163,38.80809021,39.66752243,40.52267838
GNQ,Equatorial Guinea,https://www.countryflags.io/gq/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.6000882983,.6329384446,.6657886505,.6986387968,.7314889431,.7643390894,.7971892357,.830039382,.8651996255,.9026699066,.9424502254,.9912191033,1.048976421,1.115722299,1.191456556,1.273869395,1.362960577,1.458730221,1.554499984,1.650269628,1.746039271,1.841808915,1.937578559,2.033348322,2.129117966,2.224887609,2.341236591,2.478164911,2.635672808,2.813759804,3.034687519,3.298455715,3.584410429,3.871972084,4.161140919,4.451916695,4.744299412,5.016027927,5.283335209,5.566875935,5.866649628,6.182656288,6.514895916,6.863368988,7.228074551,7.59278059,7.957486629,8.322192192,8.686898232,9.051604271,9.41631031,9.781015396,10.14572144,10.51042747,10.87513351,11.23983955,11.60454464,11.96925068,12.33395672
GNB,Guinea-Bissau,https://www.countryflags.io/gw/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3141957819,.3141957819
GMB,"Gambia, The",,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0370135792,.0493514389,.0616892986,.0740271583,.0863650218,.0987028778,.1110407412,.1233785972,.1357164532,.1480543166,.1603921801,.1727300435,.1850678921,.1974057555,.2130831778,.2321001589,.2544566989,.2801527977,.3091884553,.3415636718,.3772784472,.4129932225,.4487079978,.4878019094,.5302749276,.5761271119,.6186260581,.6577717662,.6935642362,.726003468,.7517102957,.7706848383,.7829269767,.7951691151,.8074112535,.8196533918,.8318955302,.8441376686,.856379807,.8686219454,.8808640838,.8934859037,.9064872861,.9198684096,.9336290956,.9477694631,.9622895122,.9771891236,.9920887947,1.006988406,1.021888137,1.036787748,1.050790071,1.063894987,1.076102495,1.087412596,1.097631216,1.106758118,1.113756537,1.119523883,1.124060035,1.127364993,1.129438877,1.13047576,1.13047576,1.13047576
GIN,Guinea,https://www.countryflags.io/gn/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5719029903,.5943310261,.6169912815,.6398838758,.6630086899,.6863657236,.7099550962,.7337766886,.7578306198,.7818844914,.8062673211,.8284451962,.8484181166,.8661860228,.882578671,.8976248503,.9188871384,.9391713142,.9610113502,.9817109108,1.004534841,1.028881073,1.054769397,1.074093938,1.093208909,1.110391855,1.128338814,1.143785238,1.15732038,1.171346784,1.203837991,1.238462806,1.280621767,1.330314994,1.387542367,1.451487064,1.513532877,1.558641195,1.603654146,1.644893765,1.682360053,1.716053009,1.74135673,1.764436126
GIB,Gibraltar,https://www.countryflags.io/gi/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.737910271,12.03723335,14.15140724,16.06475639,17.60611153,19.16949844,20.75491714,22.4326992,24.33672523,26.07551765,27.79397202,29.73867416,31.59651947,33.28658676,34.58263016,35.83037567,37.42341995,39.2528801,41.18910599,43.24692917,45.53820419,48.16757584,50.61899948,53.05305481,55.43838501,57.90505981,60.41071701,62.91933823,65.55252075,68.46279907,71.14682007,73.69400024,76.10390472,78.50830078,80.68560028,82.40024567,84.3030014,86.52817535,88.93130493,91.33951569,93.80619049,96.58384705,99.75045013,102.4518509,105.1740036,107.9775085,111.0623398,113.908638,116.7295151,119.6546097,122.5797119,125.1997681,127.560524,129.3577881,131.1245422,132.6447144,133.6717224,135.1537628,136.8722076,138.7508087,140.9060822,143.3104858,145.9351959,148.915802,151.4413605,153.7991638,156.027298,158.5253296,160.8017731,163.0536499,165.4199066,167.848465,170.0469513,172.2123871,174.0715027,175.9234161,177.4062958,178.5201569,179.6730042,180.8648224,181.8833466,182.7629089,183.5136871,184.3063965,185.2749329,186.416748,187.7166138,189.456665,191.1003418,192.6056824,194.035614,195.2562408,196.2701111,197.1170502,197.5148926,198.0002136,198.7374268,199.4894562,200.2563324,201.0380249,201.809967,202.8200226,203.9076233,204.9083557,206.1569519,207.4055328,208.654129,209.9027252,210.9034576,212.0647736,213.3959808,214.7271881,215.9902496,217.1851807,218.3119659,219.3706055,220.1132507,220.5305786,220.6784363,220.8728485,221.1137695,221.4012451,221.7352448,222.0547791
GHA,Ghana,https://www.countryflags.io/gh/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2911919653,.3882559538,.4949090779,.6111513376,.7207260728,.8236332536,.91987288,1.009444952,1.092349529,1.158997416,1.209388614,1.259779811,1.309371114,1.358162522,1.406154156,1.453345895,1.49973774,1.545329809,1.587121129,1.625911713,1.66170156,1.694490433,1.724278688,1.751065969,1.774852633,1.798639178,1.822425723,1.846212268,1.869998813,1.893785357,1.917571902,1.941358566,1.984903932,2.041287184,2.099681377,2.160086393,2.235616684,2.309882402,2.382883549,2.434861183,2.478937626,2.525939941,2.57586813,2.6156075,2.661548138,2.70568037,2.748004436,2.782319307,2.808624506,2.826920509,2.837207079,2.839511633,2.841843367,2.84420228,2.84658885,2.848822594,2.850903988,2.852832794,2.854581594,2.856150627,2.857539892,2.85874939,2.859786034,2.860649824,2.861340761,2.861859083,2.862204552,2.862377405,2.862377405,2.862377405,2.862377405,2.862377405,2.862377405,2.862377405
GEO,Georgia,https://www.countryflags.io/ge/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0264265947,.0352354608,.0440443233,.0528531894,.0616620556,.0704709217,.0792797804,.0880886465,.0968975127,.1057063788,.1188115701,.136213094,.1552550942,.1759375781,.1982605457,.2222239822,.2478279173,.2757166028,.3058900535,.3361700773,.3665566742,.3979775608,.4309751391,.4655494392,.4979118407,.5278131366,.5601678491,.5953056812,.6312140226,.6675440669,.704295814,.7385250926,.7707954645,.8030735254,.8355432749,.8677523136,.9053838253,.9484378099,.9971155524,1.05188477,1.111108422,1.174380302,1.235935569,1.289897323,1.336265802,1.376631737,1.410213232,1.451181769,1.497126222,1.558200717,1.626619458,1.702382326,1.795893669,1.907015204,2.025677204,2.14526701,2.264829874,2.383271694,2.500591993,2.614607811,2.708287001
